,rate,user,comment,comment_time,helpful
1249,4 stars,Boopalan M,"That Extension actually works well on e-commerce websites such as flipkart, amazon etc,..
however its take some to load contents like graphs and price history of products , in order to solve this issues make this extension perfect.!",2023-12-07,
1250,4 stars,Harish K,"ui is looking good and exprience is slighty  good 
reward system and offer is asowm",2023-12-07,
1251,4 stars,PRAVEEN KUMAR G,can you make this buyhatke extension also show the active discount coupon on the particular product that we search so it can be even more usefull for us,2023-12-07,
1252,5 stars,ARUN Plastics,Easy to Use. Its Helps to View the Graph to See the Aount of the Products and UI is So Good. Happy To Add this Extension to my PC.,2023-12-07,
1253,4 stars,Dr. Strange_012,"Positive Feedback:
Price Comparison
Price Drop Alerts
Coupon Aggregation
User-Friendly Interface

Negative Feedback:
Intrusive Notifications
Limited Browser Compatibility
Data Privacy Concerns: Like any browser extension that tracks online activity, there are concerns about data privacy. While Buyhatke claims to prioritize user privacy, more transparent information on how user data is handled and protected would instill greater confidence among users",2023-12-07,1 person found this review to be unhelpful
1254,5 stars,Sridharan Pichamuthu,"1. Loved the Price Drop Choice

2. Mailing Time also Appreciate able

3. Takes Small Delay for Load While Change a Another Product

Interface also Good. Expecting More Interesting Interface in the Future.

Thanks",2023-12-07,
1255,5 stars,Kishore Ganesan,"used in flipkart and amazon websites, it worked well, its user-friendly",2023-12-07,
1256,5 stars,R2V3,"Wanted to take a moment to express my gratitude for the incredible value your Buyhatke Extension has added to my online shopping experience.

Firstly, I must commend your team for developing a seamless and user-friendly extension. The real-time price comparison feature has been a game-changer for me, helping me make informed decisions and ensuring that I get the best deals available. The automatic coupon feature is also a fantastic addition, saving me both time and money during my online purc... Show more",2023-12-07,
1257,5 stars,Nitish Rahul H S,"Overall the user experience of the buyhatke is good, i have purchased few item buy comparing the price in online.

Buyhatke can compare price in multipleplatforms, example, if I'm buying an product, the same product can be cheaper in other shopping platform, that can kept as feature that consumer can make use of it.

One feature that I find lacking is the absence of a dedicated Wishlist. As someone who frequently browses and tracks numerous products, having a centralized place to save and org... Show more",2023-12-07,
1258,5 stars,Prasannapravin Chithirai,I was planning to buy a tab this extension really helped me to track the price drop and correct value for money product and also suggest us the chance for price drop. Really a good one.,2023-12-07,
1259,5 stars,gan gan,"Improve Watch Listings section .....If I select Electronics item it can be add to WatchList section into sub Category of Electronics Item added and same us followed all categories items examples: kids items,kitchen items,Dress,toys,Applicanes,etc..all items can be added to watchlist into sub categories wise",2023-12-07,
1260,5 stars,Rajdeep Brar,"I recently started using the Buyhatke Chrome extension, and it has truly transformed my online shopping experience. The seamless integration with various online stores makes it incredibly convenient to track prices across platforms. The user-friendly interface and real-time notifications ensure that I never miss a great deal. Kudos to Buyhatke for simplifying the process and helping me make smarter, more economical purchasing decisions. It's a must-have tool for anyone looking to enhance thei... Show more",2023-12-07,
1261,5 stars,GOPALAKRISHNAN K,"BUYHATKE  your really aswome, you guys saved my lot of money. i am planing to buy a Tab(MOTOROLA Tab G62 4 GB RAM 128 GB ROM) for my friend. i check price chat in buyhatke a that tab lowest price is Rs.13999. now current price is Rs.17499. i am waiting for to drop the price rs.13999. you guys are super. if buyhatke not available i directly buy the tab in high price(rs.17499). you guys show the lowest drop price so i am waiting for price drop to rs.13999. thankyou guys",2023-12-07,
1262,5 stars,Hari Haran,"yes,its good. I used in flipkart app your buyhatke is gave all price range details about product.and also the interface is soo cool. Thankyou buyhatke.",2023-12-07,
1263,5 stars,Amarnath B K,Can make the extension check availability of a particular product and send notification to the users whenever the particular product comes into stock.,2023-12-07,
1264,5 stars,Rathinavelu 43,Buyhatke is good but it only working in pc. Us a Andriod users I would like to have it in Android chome.,2023-12-07,
1265,5 stars,Nithin M,"I was using this extension from long ago for amazon , flipkart etc. this extension help me to buy things at low prices and also i got noticed this extension from A2D channel.",2023-12-07,
1266,5 stars,PonRaaj V,"solid 10/10 Extension, Very easy to use",2023-12-07,
1267,5 stars,Sivakaran!,"Great Extension, Now i can see Why A2d is using this.",2023-12-07,
1268,5 stars,Mahavishnu,"I want really thankful to BUYHATKE technical teams and supports. I'm 2020 August start working on PHP and Laravel projects. Furthermore, I don't get any ideas about that your extension, how you guys area made in PHP can you guys teach me 😊.  I found some small correction when I'm clicking your extension icon in top bar top deals default not opening is coming blank white area and default not selected also top deals please can you fix it.",2023-12-07,
1269,5 stars,tamizh magan,"i have one suggestion if i serching one product it shows the price rate chart also i need this same product where is lessthen this price if it's possible it's more usefull , otherwise it's cool main thing email alert super , Thank you for your work for us...!",2023-12-07,
1270,5 stars,Adobe Tamilza,"I am using the  Buyhatke  extension for price drop alerts and price comparison, but it only works within Gmail accounts. I would like to suggest that the extension be updated to also send mobile message alerts via SMS to user-registered mobile numbers, as most users rely on regular text messages. 

It's Time for a Lightning-Fast Upgrade in User Accounts!
 
That's my opinion in Our extension  !!!",2023-12-07,
1271,5 stars,remo remo,Not bad this app .... amazon and flipkart not a original price but this app compare to best price and marketing price graph scale and helpful of  customer happiness ... good shopping market ... THANK YOU..,2023-12-07,
1272,5 stars,Pradeep K,I'm using this Buyhatke extension in my pc. Moreover Buyhatke is good option to verify the product before buy the products in online. It is very helpful to check the price graph.  But sometimes I can't see the price graph for some products idk why. Its useful compare the products also. I referred to this my friends also. Buyhatke doing Great!,2023-12-07,
1273,4 stars,Mohanraj Venkatachalam,"Read it all, or regret it later 😅

Buyhatke allowing me to find the best deal on desired products.product tracking also working for me. it gives me an options to diable notifications.The configuration pages themselves are a good idea They just need to be made more user-friendly and accessible.

Needs improvement in design wise otherwise good product to use.  A dedicated button in the left navigation bar of shopping sites would make it much easier to access price details and other features. T... Show more",2023-12-07,2 out of 2 people found this helpful
1274,4 stars,Baskaran Bala,"I think it is a great website that offers a wide selection of products and makes it easy to compare prices and specifications across multiple online stores in India. The user interface is also very user-friendly and easy to navigate. One potential improvement could be to include more detailed product information, such as product reviews and ratings, to help users make more informed purchasing decisions. Additionally, it would be helpful to have more filtering options, such as the ability to f... Show more",2023-12-07,
1275,5 stars,BATHRISH Kumar s,Best and good . Easy to use.,2023-12-07,
1276,5 stars,Akash S,"Your extension is so good. But there is one problem, that this extension was not available in Android chome. So please enable it in Android chrome that's very useful for Android users",2023-12-07,
1277,5 stars,Lakshman Raghav,"This is really a money saver, thanks for existing. My personal feedback is to develop an app for mobiles as well, because I don't do much online shopping in my PC or laptop.",2023-12-07,
1278,5 stars,Kesavan K,It's very useful to check the launch price and a great customer oriented service.,2023-12-07,
1279,5 stars,Unknown Me,"The whole concept of this idea is so good, but I personally feels the coupon code section could be more user friendly .",2023-12-07,
1280,5 stars,SRI SARASWATHY HI TECH,"Hi buyhatke your extension is really helpfull for me to find my product price and especially your suggestion of price is good in price graph but your coupons not working always just consider that and your price alerts system i love it because i can easily buy if it come low price and your referral program also very simple , fast and easy to access friendly . i would like to referral my friends and family. I am continuously using now if i get any trouble or inconvenience in future i will share... Show more",2023-12-07,
1281,5 stars,Harishankar,"This extension is very useful to compare prices history.
The graph really helped to see the price drop.
The UI could have used better colour to represent it.
If you could add all other platforms price as well in the UI.",2023-12-07,
1282,5 stars,Vishwa Vigneshwar,"Great Extension with what everyone needed in this digital era, Thanks for the BUYHATKE team for this extension.",2023-12-07,
1283,4 stars,Abish R P,"1. I liked the price graph concept to help us to buy the product in the offer price. Also BuyHatke's price comparison makes me save money to make a better deal. Easy to use but there is one concern that when i click the search bar and type the required product it redirects to some other page.
2. So some of the products I like to buy is not available to check. Also there is a bug in certain pages of price history. 
3. Overall it satisfies me 4/5 .
                                              ... Show more",2023-12-07,
1284,4 stars,Anuj Digital,"Use full Likely save our Money, Good Job",2023-12-07,
1285,5 stars,Rohit rocky002,"What I love:
1.Saving money: BuyHatke's price comparisons are spot-on. I've saved tons of money on everything from electronics to clothing.
2.Price history tracking: This feature is a game-changer! I can see how prices have fluctuated over time and decide when to buy.
3.Coupons and deals galore: BuyHatke keeps me updated on the hottest deals and coupons, so I never miss a chance to save.
4.Easy to use: The interface is simple and straightforward, even for non-techy folks like me.
Product info... Show more",2023-12-07,
1286,4 stars,S.Muppidathi kumar,Coupon options only shows flight coupons.  if any chance which item we select the website that item discount coupon shows better experience to the consumers.   After all other specifications is good👍🏻,2023-12-07,
1287,5 stars,BHARANI DARAN,"I have seen lot of apps like this, But this one is out of the world",2023-12-07,
1288,5 stars,Prakash Rajendran (pk),"I have seen lot of apps like this, But this one is out of the world, most of the apps will have only one function but Buyhatke has all the functions required for searching and buying my products with best price. this app has price chart, price change alert, and they provide the coupons I required. normally I use multiple pages to do this and it take lot of time and it will stress me out. This is a heaven for guy like me thank you BUYHATKE team.",2023-12-07,
1289,5 stars,sham narthiga,"this side  is a2d showed  this side supper very helpful this money is low  
 this  side is very easy .  
  *  but mobile not use",2023-12-07,
1290,5 stars,Harshavardan BS,"I have used it very often. Would be more immersive if the user interface can be more graphically strong and also, with a dark theme. Also.... can improve by giving whatsApp updates, and also.... tracking the prices of a specific category of product.",2023-12-07,
1291,5 stars,Raja Gopal,"Pros:
Previously found the extension laggy, but now it's well-optimized and runs smoothly.
Provides accurate price tracking functionality across different ecommerce sites.
Helps find the best prices and save money on purchases.
Overall:
This extension has improved significantly since my previous experience. It's now a reliable and efficient tool for finding the best prices online.

PS: From an Indian user",2023-12-07,
1292,4 stars,vishnu,"HI TEAM,

VISHNU HEAR, I HAVE USED YOUR TOOL FOR PRICE CHECK IT IS AWESOME AND I CAN ABLE TO VIEW ONLY IN FLIPKART AND AMAZOM I TRIED TO USE IN ALIBABA WEBSITE ITS NOT WORKING AND YOU GUYS SHOWING RECORD FOR 1 MONTH IT IS USEFUL IF YOU INCREASE THE TIME FRAME TO 1 YR. BUT IT IS VERY USEFUL AND KINDLY UPDATE INSTANT DISCOUNT OFFER FOR CREDIT CARD IN COUPON TAB

REGARDS,
VISHNU",2023-12-07,
1293,5 stars,suresh kumar,"Actually this extension is quite useful. Easy to use interface and many useful options. There's even price comparisons between other sites, it notifies if a product is available at lower price in other site than the one we're currently looking.

Price graph, watch price, even some coupons it's all in one extension, USEFUL.",2023-12-07,
1294,4 stars,Pranav,I have been using this for very long time. It helps me to decide if its right time to buy or to hold my purchase for price drops. Sometimes the extension shows unbelievable price drops which makes wonder if it ever really happened.,2023-12-07,
1295,5 stars,Alakes Varan,"this extension is usefull to set price alert and check previous price summary,its a helpfull on me",2023-12-07,
1296,5 stars,prasanna,"I got to hear about Buytake extension through A2D youtube channal.
By using this extension I can easily see the products from Amazon where it's price ranges varies from high to low or vise verse. This feature is actually very good even I can able to set and get the product within my budget on watch price ON option. Like it will trigger the message to email when price goes down so that I can easily purchase.

My wish is In future this extension can also supported for mobile devices, since more... Show more",2023-12-07,
1297,5 stars,Prakash M,Am 1st time using addon very useful... compare previews report ( I suggest one in future mobile access are very useful becoz  anywhere any place easy to access to mobile so as soon possible in mobile application),2023-12-07,
1298,5 stars,Deepak G S,The Extension works neat..My Suggestion to improve is.. you can send notifications to the  user about the product he/she added in the cart is the price of the product in the cart changes...It will be so useful for the users to buy the product,2023-12-07,
1299,5 stars,Sanjiv 18DI27,it is deal breaker i have used other extension but this offers a valid and useful information even the coupons given is working so it is genuine one i would totally recommend to my circle.,2023-12-07,
1300,5 stars,Mohammed Muzzammil,"
I recently discovered Buyhatke, and I must say it has completely transformed my online shopping experience. As an avid online shopper, I've always been on the lookout for tools that can help me make informed decisions and save money, and Buyhatke has exceeded my expectations on both fronts.

One of the standout features of Buyhatke is its price comparison tool. With just a few clicks, I can compare prices across multiple e-commerce platforms, ensuring that I get the best possible deal on the... Show more",2023-12-07,
1301,5 stars,R.Harish,"I hope this message finds you well. I wanted to express my sincere thanks for providing the incredible features on Buyhatke, particularly the one highlighted by the A2D channel. It has proven to be immensely helpful, and I'm grateful for the enhanced online shopping experience it brings.

I discovered this feature through the A2D channel, and it's been a game-changer. I appreciate the convenience it offers, making online shopping more enjoyable and cost-effective. The Price Graph feature, in ... Show more",2023-12-07,3 out of 3 people found this helpful
1302,5 stars,Saravanan .s,WORTH TO USE AND IT IS VERY HANDY,2023-12-07,
1303,4 stars,CODE WRITER,"It has done a great work for me especially during amazon and flipkart sales time. The only i think add more languages to easily use it everyone, because amazon and flipkart available English, Hindi, Tamil, Telugu, Kannada, Malayalam, Marathi and Bengali ,add some feature to more like people reviews and much more.",2023-12-07,
1304,5 stars,Santhosh Rockz,"Provide users with resources, such as tutorials or FAQs, to help them make the most of the extension's features,Optimize the extension's performance to minimize resource usage and loading times.",2023-12-07,
1305,4 stars,Nova SThevan,"make your interface more better. its not bad , but the icons are not looks better  its feel like using old apps.  according by my view, your extension is most useful on the website shoping. thank you for this extension options.",2023-12-07,
1306,4 stars,Sri Krishna,"I recently explored the Buyhatke Chrome extension as a freelancer eager to contribute to the entertainment industry, and I must express my satisfaction with this exceptional tool. This extension proved invaluable in showcasing my skills and abilities, providing a seamless and innovative platform for online shopping. The real-time price comparison feature ensures that budget-conscious decisions are made effortlessly, while the automated price drop alerts serve as a personal assistant, notifyin... Show more",2023-12-07,
1307,5 stars,Mohamad Aashiq,"Hi. very thanks to provide this feature and very thank you to A2D channel because of them i can You this feature . This very helpful to use it. Only problem is, please you should give this feature in mobile version there are many people don't have 
laptop and desktop and very thank you to A2D channel .
                                                                                                     Thank You",2023-12-07,
1308,5 stars,Sheljin Sheljin,"What I love:
1.Saving money: BuyHatke's price comparisons are spot-on. I've saved tons of money on everything from electronics to clothing.
2.Price history tracking: This feature is a game-changer! I can see how prices have fluctuated over time and decide when to buy.
3.Coupons and deals galore: BuyHatke keeps me updated on the hottest deals and coupons, so I never miss a chance to save.
4.Easy to use: The interface is simple and straightforward, even for non-techy folks like me.
Product info... Show more",2023-12-07,1 person found this review to be helpful
1309,5 stars,Shelj In,idhu nalla iruku,2023-12-07,
1310,5 stars,Desiyan Geethan,"I looking for this kind of extension for so long, finally i found a better place to do it",2023-12-07,
1311,5 stars,S A Sheljin,"superb
",2023-12-07,
1312,5 stars,K. vijayakumar,"What I love:
1.Saving money: BuyHatke's price comparisons are spot-on. I've saved tons of money on everything from electronics to clothing.
2.Price history tracking: This feature is a game-changer! I can see how prices have fluctuated over time and decide when to buy.
3.Coupons and deals galore: BuyHatke keeps me updated on the hottest deals and coupons, so I never miss a chance to save.
4.Easy to use: The interface is simple and straightforward, even for non-techy folks like me.
Product info... Show more",2023-12-07,
1313,5 stars,Sam,Buyhatke drop alert give consumer buying satisfication & game changer of online goods buying consumer platform. new wave of customer seeking website.,2023-12-07,
1314,5 stars,Muthukkaruppan S,Hi BUYHATKE . i use yours extension via a2d channel.Your ui is simple which helps to find the offers in e-commerece site.From my user point of view you can enhance this experience by making this offer in catagory wise eg:if i choose flipkart tab it shows flipkart only offers and another tab for amazon it show ony amazon offer. that make the user experience better than now.otherwise Excellent extension ever seen.Thank you!,2023-12-07,
1315,5 stars,Dhaneshwaran,UI is clean and bug free ❤️,2023-12-07,
1316,5 stars,Rahul Babu M P,"Just had to give you props for the Price Drop Alert extension – it's been a total game-changer for my shopping adventures! Seriously, setting it up was like a walk in the park, and those alerts? Right on the money. It's like having a shopping sidekick that's always looking out for the best deals. Plus, the fact that it jives with all my favorite stores? Genius move. If I had to throw in a suggestion, maybe a tad more customization for alerts and a quick guide for first-timers? Just a thought.... Show more",2023-12-07,
1317,5 stars,Pavul Raju S,THIS IS MY FIRST EXPERIANCE I AM REALLY IMPRESSED WITH THIS EXTENSION.,2023-12-07,
1318,5 stars,Dhananjaya M,I'm using this from long time and it is very good for online shopping price graph. Love that A2D is promoting it. Thank you.,2023-12-07,
1319,5 stars,Dhananjaya,I'm using this from long time and it is very good for online shopping price graph. Love that A2D is promoting it. Thank you.,2023-12-07,
1320,5 stars,Dananjezhian D J,I'm using this from long time and it is very good for online shopping price graph. Love that A2D is promoting it. Thank you.,2023-12-07,
1321,5 stars,Sri Ram,"When searching for a product on Flipkart, if I select any product, your extension shows similar items with offers in the deals section. It filters the product based on brand, not as a product to show similar items. However, you need to filter the product based on the product category. For instance, if I search for a watch and click on a watch, the deals section also shows chains and dresses as similar items because of the same brand. It needs to show similar product items instead.",2023-12-07,
1322,5 stars,Nithyanandham,this was very useful to buy a product.,2023-12-07,
1323,4 stars,Mowli L,"While using the website, I found the overall experience to be good.  I believe few enhancements could further elevate user satisfaction.  Improve the search functions and include more filters  and sorting options could make it easier to narrow down specific product search.  And to implementing a personalized recommendation system based on past search or purchases would add great value.  Product price drop alerts are good but, the theme of the alerts are not satisfaction bz it like an another ... Show more",2023-12-07,
1324,4 stars,Thoufik Abdullah,"It's a good extension and helped me to find the lowest price at the current date. But I think it would have been better by including the rating history to know if the ratings are real or scam.

Also the coupons is not working (Indian region). Other than that, it's a great product.",2023-12-07,
1325,5 stars,Jevanandan K,"I recently came across this extension by A2d  youtube channel and i liked the features like real time price comparison and automatic coupon .
I am always look for tools that easy my online shopping and i would appreciate this.
I am eagerly waiting for my first purchase using this extension.
Thankyou.",2023-12-07,
1326,5 stars,John Cornellews,"I'm considering buying the Samsung S21 FE 888 8/256, but the extension displays the lowest price for a different variant, not the one I'm interested in. It would greatly improve the experience if this could be fixed. Also the coupons were good but they were random as they were not related to what I'm interested in.",2023-12-07,
1327,4 stars,Marvelous Mohan,"first of all, this is awesome extension. I really like it.
the thing I don't like is most of the coupons are not working actually...",2023-12-07,
1328,5 stars,Vishwa,"This extension is so great. Now I'm realizing how much money I have wasted and would have wasted if I hadn't installed this extension. This is so useful. I have been looking at sites to see if I should buy an eGPU for my laptop, if I should go for a new one, or if I can afford this or not. But this will definitely give me an idea of the price history of any component that I am planning to buy. This already has many features; it even tells the price drop chance, which is so useful to know how ... Show more",2023-12-07,
1329,5 stars,gobi ponnusamy,very nice ...expect more product,2023-12-07,
1330,5 stars,Philip thom George,first time im seeing a option where it can notify when a product is given discount . wooww nice. the proce comparision is also very usefl as i use multiple sites it is very convenient.,2023-12-07,
1331,5 stars,Sakthivel K,It will be good if have a Wishlist of products and get a mail remainder of product monthly regarding price details and if possible the number of quantity sold,2023-12-07,
1332,5 stars,Dinesh U.p,"the pop up on the side could be in more attractive color and beautiful
other wise it is too good",2023-12-07,
1333,5 stars,NANDA GURU PANDIYAN D,"i like your BUY HATKE EXTENSION so much due to your price alerts and popup message of  product wishlist  compare to other days in case of price drop for buying the product it is so useful and helpful to the users like me.
Because, when the User not active in using the E-commerce website for checking the price drop of  the product in wishlist  but BUY HATKE EXTENSION gives you excellent popup messages and also send the messages via  Email are Amazing & Excellent and it is so Useful  for the us... Show more",2023-12-07,
1334,3 stars,Mohan Rc,"My requirements:
1.Please make an app for mobile,

2.it mainly used for purchase an item without any card discount, Amazon coupon (mentioned below price tag like 1000 off), for mobile exchange offer like extra 3000 off for exchange any mobile,

3. Amazon and Flipkart easily trick price history graphs by giving their own coupon ,

I brought an speaker for 6000 in price history graph it shows that 6k is the lowest price ,

After that speaker goes to 6500 rupees but they give 200 rupees coupon a... Show more",2023-12-07,
1335,3 stars,Dj Alok,when I was searching a product on the flipkart....I completely ignored your pop-up because the colour theme of your pop-up is same as flipkart theme and its very small. Pls change that,2023-12-07,
1336,5 stars,NK19,"I checked the prices of smartwatches and mobiles, it helped me a lot especially when I'm in search of a watch. Yeah easy to use and it's available in major E-commerce websites like Amazon and Flipkart, this should be a must have extension. I love this extension.",2023-12-07,
1337,5 stars,Krishna Kumar,I have used Buyhatke to track my favourite products in flipkart and it was very useful. i was tracking price for buying mobile phone and also tracking price of Asus Rog ally to buy in the future.,2023-12-07,
1338,5 stars,Sasi Abinav,actually it is good idea to track price of the product thanks buyhatke for this feature,2023-12-07,
1339,4 stars,Naveen Kumar,"This extension is good as far as usage goes but there are minor flaws
*It would be nice to be automatically notified when an item drops 50% or 60% percent below its current price
*It will be good if this app can be used on mobile as well so if we bring that app to mobile then everyone will use it 
*A mobile app would be easier to use than an extension",2023-12-07,
1340,5 stars,Mystogan,"Dear Buyhatke Team,

I hope this message finds you well. I recently had the opportunity to use the Buyhatke Chrome Extension, and I wanted to share my feedback with you.

First and foremost, I want to commend your team for developing such a useful tool. The extension's features, such as price comparison and real-time notifications, have significantly enhanced my online shopping experience. Being able to effortlessly compare prices across multiple platforms has saved me both time and money.

T... Show more",2023-12-07,
1341,5 stars,Vishnu S,This extension is very useful..!! but sometimes most of the products not showing cupon codes .!! and one more thing some vechicles online booking also u can implement this extension like carewale and bikewale .!! Thank you.!!,2023-12-07,
1342,5 stars,Muhammed Munas.v,My overall experience with this extension and is very good,2023-12-07,
1343,5 stars,Baka kumar,best extension ive used so far. better than HONEY. everything about it is good. i only wish if it could work on sites where i buy games like epic games or steam.,2023-12-07,
1344,5 stars,Gowtham Sekar,If you give a link past and track option on website its useful sometimes because all people not use extension,2023-12-07,
1345,5 stars,Rahim .s,"user interface is just ok. but please implememt to a fluid interface like conveinient and simply handle. its just a suggection, some bug are finded by me, fix that bugs later.thankyou.",2023-12-07,
1346,5 stars,Mohan Ram,most of the time I use my mobile to buy products from online. Please make a app for mobile to compare the price.,2023-12-07,
1347,5 stars,Anandhan B,"I absolutely love this extension! It's incredibly useful! Now, I can finally purchase my dream mobile at the lowest possible price. I do have a suggestion for improvement: adding a dark theme would enhance the experience, especially for users who primarily utilize dark themes. Implementing an auto-detection feature based on the browser and OS theme would be a fantastic addition. That's all! Thank you.",2023-12-07,
1348,5 stars,ʀɪꜱʜɪ ᴋᴜᴍᴀʀ,very useful to track the price of the products .  Actual price of the product is able to identified and very useful,2023-12-07,
1349,5 stars,itzme ash,Hello My name Is Aakash. I had subscribe A2D since 2022 starting still seen all of there videos. And thanks to A2D for recommend this page for me. It was so helpful for me to compare the product prices on different Apps. It could saved my money and time also. Its a Excellent extension. ❤️,2023-12-07,
1350,4 stars,R. Rahul753,used this extension couple of times and ordered a safari bag in amazon and searched other products too. coupons are not working as it says coupon is not valid. but the huge positive thing that helped me to buy some products are those price tracking and i hope in future you will add more valid coupons as it will be another positive sign. thank you,2023-12-07,
1351,5 stars,Ranjith Kumar,"""HI im one of the viewer of A2D and i just used your extension its looks good and easy to acess.. cupon option is usefull but where to use coupons on flipkart and the coupons are already on flipkart website .. and everything looks fine 🙈""",2023-12-07,
1352,4 stars,Surya Kamalan K S 15,"Very useful for price tracking in this digital era. I'm having issue with Amazon site only, and it'll be very convenient if it was available for mobile phones also 😊.",2023-12-07,
1353,4 stars,Vignesh R.S,"The extension does its job as mentioned, although sometimes the price graph is not showing up. Can track the price history and even set alerts accordingly (Haven't checked the price alert feature, will check and post the update).  Useful for Online Purchases. ",2023-12-07,
1354,5 stars,Srirambabu R K,"My overall experience with this extension and is very good and useful to track product's price and alert based system is much helpful, and the coupon section has to be taken care sometimes old coupons and unwanted coupons were displayed
Finally worth it!!",2023-12-07,
1355,5 stars,Theselflearner,"I use this extension by refered by a2d channel i believe a2d always refered genuine platforms and apps so that i use this extension this extension was very good and make easy track my wanted products prices and there are more pros in this extension and some cons i listed out below the pros and cons

Pros:

Price Comparison: The extension effectively compares prices across various e-commerce websites, helping users find the best deals.

Price History and Tracking: The ability to see price hist... Show more",2023-12-07,
1356,5 stars,Aravint S,One of the most useful and a must have extension. That too its free guys,2023-12-07,
1357,5 stars,Suriya Prakash,I wanted to share my recent experience of using Buyhatke for online shopping. It has been very beneficial for my family and me. The platform has a lot of additional features and is very user-friendly.,2023-12-07,
1358,4 stars,Nambirajan R,"The swift and reliable delivery service has consistently exceeded my expectations. The timely delivery of products contributes significantly to the positive shopping experience on your platform.

and here the some of the issue i have faced and need to resolve 
1. The responsiveness and accessibility
2. Personalized & recommendations
3. Product price alerts and accuracy needs imporvement
4. Feedback place is not quite good it's really hard to type and some responsive issue facing on it.",2023-12-07,
1359,5 stars,Dinesh T,ok for me,2023-12-07,
1360,5 stars,Ramesh Vijay,"1.In the 'Watch Price' section, there is a need for a mobile number field to enable text and WhatsApp notifications.2.And There is an issue with the price graph; for some products, the price tracking graph is not displaying",2023-12-07,
1361,5 stars,Kishore,Although everything is perfect.The interface can be changed a little bit. The price graph can be changed to automatic so that we can see the price change easily. That is the one thing i wanted to share.Finally worth it!!1,2023-12-07,
1362,5 stars,Thamizh Maran,,2023-12-07,
1363,5 stars,SADHEESH KUMAR,"Buyhatke is very helpful to me for finding best price to my wishlist product, very good extension for checking price history.#A2D",2023-12-07,
1364,5 stars,Sakthivel Chidambaram,in coupon section some old coupons are shows. that was not supported this offer. but the app saves much money,2023-12-07,
1365,4 stars,Iyappan sam,"I tried this app very helpful..
Room to improve - please bring whatsapp/telegram support for price alert notification
expecting mobile version of this extension",2023-12-07,
1366,4 stars,DHANUSHRAJ,"All the things Are good but if  you Add an another thing in the price grap, i.e.. Regarding the date when price is dropped is wheather an festival day or not, ...SO that the normal people also can able to uderstand the graph esily, and few more little imporovement needed in the graph (i.e, Regarding its presentation) ...... other than that ist an best extension",2023-12-07,
1367,3 stars,Gopinath Saravanan,i've used it its so useful and  and its saved me a lot of money,2023-12-07,
1368,5 stars,Sathev Krish,"buyhatke is very useful for online purchase I want to buy a some electronics but out of stock. stock will arrive notify me that is  helpful, and I can see the price history and also a give me a some coupons. #A2D",2023-12-07,
1369,5 stars,MANIKANDAN GANESAN,Buyhatke is very helpful to me for finding best price to my wishlist product.,2023-12-07,
1370,5 stars,PS Sai Charan,"Hello Soldiers, Buyhatke is a useful for lower middle class people like me to buy products in online shopping platforms like Amazon and Flipkart. The only thing that needs to be improved is optimization. That's all from me.",2023-12-07,
1371,5 stars,Tamil Future,"All the things Are good but if  you Add an another thing in the price grap, i.e.. Regarding the date when price is dropped is wheather an festival day or not, ...SO that the normal people also can able to uderstand the graph esily, and few more little imporovement needed in the graph (i.e, Regarding its presentation) ...... other than that ist an best extension",2023-12-07,
1372,5 stars,Reinhard Allan,"makes my work more easy.
improve your UI/UX smooth but i am happy with your app 😁👍

Thanks for A2D",2023-12-07,
1373,5 stars,Editor Ezhil,"Hello Soldiers, Buyhatke is a convenient platform that offers a seamless shopping experience. The price comparison feature is particularly helpful, ensuring that users find the best deals available. However, occasional glitches in the app and the need for more diverse product listings could enhance the overall user experience.",2023-12-07,
1374,5 stars,Paranthaman Paranthaman,coupens and offers or realy usfull,2023-12-07,
1375,5 stars,imthiyas s,"Hi soldiers,
This extension was best option for offers it gives as with a huge price offers compared to other platform
I used to refer some of friends to afford gadgets in lowest price 

thanks for A2D channel to introduce this extentions",2023-12-07,
1376,5 stars,Viwin Israel Raj Prabakaran,"This extension is really a game changer for ""online shoppie.."" people like me!, I have been using this Buyhatke for past few hours and i was really surprised and worried at same time because of how i missed this amazing handy exe. ""Buyhatke"" for this long!
Thanks for this Extension and Team A2D for this wonderful opportunity...",2023-12-07,1 person found this review to be unhelpful
1377,5 stars,Ak,"Hi Buyhatke Team,

I'm one of the soldier of A2D channel, I've been using Buyhatke since 1.5 years & have already wrote a review a year before.
I'm just again reviewing after PC-DOC made a video of  it

just wanted to drop a shout-out for the Chrome extension – it's a real game-changer! Saved me some serious cash with the price comparisons and automatic coupons.

What I Love:

Price Check Power: Finding the best deals? Check. Saved me money? Check. Love it!

Coupon Magic: No more hunting for ... Show more",2023-12-07,
1378,5 stars,Gopinath,It really helped me to compare the prices of many products and I got some coupon codes to use. I suggested this app to my friend and he loves this app because he is an Online shopping Freak LOL... Great Work Keep Improving and keep helping Thank you BUYHATKE & A2D ....,2023-12-07,
1379,5 stars,MムD乛BOY,"This extension is really a game changer for ""online shoppie.."" people like me!, I have been using this Buyhatke for past few hours and i was really surprised and worried at same time because of how i missed this amazing handy exe. ""Buyhatke"" for this longgg!
I only faced a problem in the interface , It is not working properly at the first time.. After refreshing the problem was solved. ""HIGHLY RECOMMENDED""
Btw thanks for this Extension and Team A2D for this wonderful opportunity...",2023-12-07,
