,rate,user,comment,comment_time,helpful
2209,4 stars,Michele Suaut,Bien mais souvent envahissant .( s' ouvre a tout moment ) .,2018-11-18,9 out of 11 people found this helpful
2210,5 stars,Pablo Escobar,e foarte utila,2018-11-18,5 out of 5 people found this helpful
2211,5 stars,Пофиг На политику,супер,2018-11-18,
2212,5 stars,Avni Kujur,sooo soooo helpful love it!,2018-11-18,9 out of 10 people found this helpful
2213,5 stars,Didi Chien,"It's invaluably useful and acts as an effective money-saving extension, allowing one to decide which is the best deal, under the circumstances!",2018-11-18,8 out of 8 people found this helpful
2214,5 stars,DiiNovo,fd,2018-11-18,
2215,5 stars,John Lennon Secco,parece que é real,2018-11-18,
2216,4 stars,Alexandre Barreto,Interessante. Mostra preços e cupons diferentes daquilo que se procura. Boa proposta.,2018-11-17,55 out of 60 people found this helpful
2217,4 stars,Grimmjow Jaeggerjaquez,uma das melhores extensões disponíveis!,2018-11-17,24 out of 26 people found this helpful
2218,5 stars,ac ac,good,2018-11-17,5 out of 5 people found this helpful
2219,5 stars,Богдан Май,топ,2018-11-17,1 out of 2 people found this helpful
2220,5 stars,Leandro Marquez,Imprescindible para comprar online :),2018-11-16,20 out of 24 people found this helpful
2221,5 stars,Jean-François Colombel,Très bien,2018-11-16,6 out of 7 people found this helpful
2222,5 stars,Sergio Salazar,Cupones y buenos precios.....,2018-11-16,5 out of 6 people found this helpful
2223,1 stars,suraj saini,"It show Offer, When apply a coupon it divert to anther website.",2018-11-16,4 out of 5 people found this helpful
2224,5 stars,Sadu Kamalesh,"Very help full when i was doing browsing .
Everyday update all nice. 
To protect our PC 
NICE",2018-11-16,
2225,5 stars,Dmytro Koptyur,Мне нравиться. Спасибо!,2018-11-15,
2226,5 stars,Vygantas Rudys,very helpfuli and strong,2018-11-15,4 out of 5 people found this helpful
2227,5 stars,Алексей Бутенко,Все пучком),2018-11-15,
2228,5 stars,jefferson felix,muito bom,2018-11-15,
2229,4 stars,Vanderlei Oelsner,Muito bom antivirus. Problema é que não há um pacote completo. sempre  parcelado. isso é péssimo e da uma ideia de logro.,2018-11-14,
2230,4 stars,Julio Lagranha,Bom,2018-11-14,
2231,4 stars,Marcos Santos,"Boa ferramenta de comparação de preços, mostrando opções sem a necessidade de abrir novas páginas para a pesquisa.",2018-11-14,
2232,5 stars,Sergio Ramirez Farias,Excelente y práctico.,2018-11-14,
2233,5 stars,ELMIRA CARVALHO REIS,Muito Bom.,2018-11-14,
2234,4 stars,The Fish and The bear,It's Really useful It's good with matching it with honey. It's favorite feature of mine is it shows you alternative places to buy the same thing for a cheaper price.,2018-11-14,
2235,5 stars,Николай Ануфриев,Пока все норм!,2018-11-13,
2236,4 stars,Bruno Alves,muito bom,2018-11-13,
2237,5 stars,Rodrigo Luiz carvalho,Ótimo!,2018-11-13,
2238,5 stars,Manuel Rogelio Lerma,"Excelente para comparar articulos y precios y siempre obtiene uno, el mejor precio..",2018-11-13,2 out of 3 people found this helpful
2239,5 stars,Wachisa Sikwese,Great stuff guys. At last we can feel safe online when we shop,2018-11-13,
2240,4 stars,jesus delaparra,A mi me va bien,2018-11-13,3 out of 4 people found this helpful
2241,5 stars,Igor Bezerra Da Silva,realmente funciona,2018-11-12,
2242,5 stars,Melba Neal,Thanks so much for this savings.  I have Honey but so far it hasn't given me any lower prices on things I have purchased but this time you popped up and WOW...$10 savings.,2018-11-12,2 out of 2 people found this helpful
2243,5 stars,Fiifi Hanson,"This is one of the best apps I have used in a while. I love it, and who doesn't love saving money. I highly recommend it",2018-11-12,2 out of 2 people found this helpful
2244,5 stars,Dias do Prado,Grande ajuda!,2018-11-12,
2245,5 stars,firas rihawi,GOOD,2018-11-12,
2246,4 stars,Wenderson Lima,Excelente anti - vírus.,2018-11-12,
2247,4 stars,Fernando Garcia,Es bueno tener otros precios de productos semejantes,2018-11-12,3 out of 4 people found this helpful
2248,5 stars,Emyer Céspedes C,Es realmente útil y eficiente.,2018-11-12,2 out of 3 people found this helpful
2249,5 stars,Aguinelson Souza,muito bom,2018-11-12,
2250,5 stars,Christian Aghroum,Très bonne idée,2018-11-11,2 out of 2 people found this helpful
2251,4 stars,eloy barrabino,"ESPERO QUE CUANDO LO USE  ME DE SULUCINES
REALES",2018-11-11,
2252,5 stars,IGOR GUITAR,muito boa,2018-11-11,
2253,5 stars,VADIM GENADIEVICH,Пока всё отлично!,2018-11-11,1 person found this review to be helpful
2254,5 stars,marco nobre,EXCELENTE !,2018-11-11,
2255,5 stars,Birgit Kelsz,"hilft mir sehr bei meinen suchen,danke",2018-11-11,3 out of 4 people found this helpful
2256,4 stars,Bruno Duret,"Merci pour laréduction! J'ai eu plein de coupons dont je ne m'étais jamais servi jusqu'à aujourd'hui! ça marche, super!!!",2018-11-10,4 out of 4 people found this helpful
2257,5 stars,Manasseh Toks,really helpfull app. Love it,2018-11-10,
2258,5 stars,JAVIER MARCANO,Loving it!,2018-11-10,1 person found this review to be helpful
2259,4 stars,achkru,Très bonne appli.Utile pour comparer les prix!,2018-11-10,2 out of 3 people found this helpful
2260,5 stars,Lua C,Muito bom saber onde tem preços mais baixos em sites confiáveis.,2018-11-10,
2261,5 stars,Raimundo N. de Oliveira Pereira,muito bom esse app. parabens,2018-11-09,
2262,4 stars,Isabelle Feijo,Até agora tudo tranquilo.,2018-11-08,
2263,5 stars,Zineb Ifoudine,super,2018-11-08,3 out of 3 people found this helpful
2264,5 stars,ПВГ 1967,спасибо вам!,2018-11-08,2 out of 2 people found this helpful
2265,5 stars,elyssa elyssa,ça permet vraiment de voir les bonnes occasions ailleurs sans devoir chercher soi-même,2018-11-08,2 out of 2 people found this helpful
2266,4 stars,Joe Marschall,Excellent way to compare .... but check that the apples are the same EXACTLY,2018-11-08,1 person found this review to be helpful
2267,5 stars,Alejandro,excelente,2018-11-08,2 out of 4 people found this helpful
2268,5 stars,CHI & ME,"This is great. Helps save a lot of money and is so nice not to have to look everywhere, so it saves time too.  Fully recommend this app.",2018-11-08,
2269,5 stars,Chris Panny,Safe Price gives me options to consider when I'm checking costs for particular items. I find it very useful and reliable.,2018-11-08,1 person found this review to be helpful
2270,5 stars,Ruth Fair,love it.  has saved me money numerous times.,2018-11-07,1 person found this review to be helpful
2271,5 stars,Anna Yakusheva,Отличное расширение. Доставляет дополнительную радость экономии средств при покупке. Ставлю 5 звезд.,2018-11-07,1 person found this review to be helpful
2272,5 stars,Nilcésar Luís Foster,Ajuda escolher melhor compra!,2018-11-07,
2273,4 stars,MACADEPRO SA DE CV,Buenisimo!!!,2018-11-07,1 out of 2 people found this helpful
2274,5 stars,Suzanne Birrer,This is very helpful easy to use andworth having,2018-11-07,3 out of 3 people found this helpful
2275,4 stars,A Chrome Web Store user,MUITO BOM.,2018-11-07,5 out of 7 people found this helpful
2276,4 stars,Patricia Snider,Comes in very handy and have made some excellent purchases.,2018-11-07,
2277,5 stars,dani heidmann,immer preisgünstige angebote....manche nützlich und einige nicht,2018-11-07,4 out of 4 people found this helpful
2278,5 stars,Bilal Jamaï,elle est bien de ouf,2018-11-07,2 out of 3 people found this helpful
2279,5 stars,Ludovic Puga,le top pour avoir des réductions merci !!!,2018-11-06,2 out of 2 people found this helpful
2280,5 stars,Roland Tetuh,Pops up on all shopping sites for me. I use it mostly with aliexpress. Only problem is it makes me buy things I didn't intend to but it's ok.,2018-11-06,
2281,5 stars,Alessandro Teixeira,Me deu código de 15% na loja virtual da Multilaser.,2018-11-06,
2282,5 stars,Sharon Eva Addo,I never trust a website till i see a rating from Avast...,2018-11-06,1 out of 2 people found this helpful
2283,5 stars,Darin,Best application av ever seen,2018-11-05,1 person found this review to be helpful
2284,5 stars,Dener Ramos dos Santos,Super useful!,2018-11-04,1 person found this review to be helpful
2285,5 stars,4ARONIC,super eficiente al encontrar descuentos de un producto !,2018-11-04,2 out of 4 people found this helpful
2286,5 stars,fellipe silva,Mt bom salvou meu dia,2018-11-04,
2287,3 stars,Nanar 42,"Très bien pensé, mais promotions souvent très éloignées du produit recherché.",2018-11-04,6 out of 7 people found this helpful
2288,5 stars,Davi Cavalcanti Marques alves,ótimo. super indico.,2018-11-04,
2289,5 stars,Balachandra P,Good Job! Thanks to Avast Team! It helps for online shopping.. :),2018-11-03,
2290,4 stars,Patsy Lines,Its good to get reductions as every thing is so exspensive these days,2018-11-03,1 person found this review to be helpful
2291,5 stars,Hannah Mary Smith im welsh,ithelps allntime have toget on phone,2018-11-03,
2292,4 stars,MARRPLAN Odontologia e Saúde,no coments,2018-11-03,
2293,5 stars,Katze Raithen,Пользуюсь больше 3-х лет. Ненавязчиво. Всегда помогает. Установила на все гаджеты и не жалею. Спасибо!,2018-11-03,1 person found this review to be helpful
2294,5 stars,Alex de Oliveira,"Excelente, muito prático e ajuda muito na hora de fazer pesquisas de preços.
Recomendo e muito.",2018-11-03,
2295,4 stars,Le Cam Zoé,"Super , on fait plein d'économies grâce à cela, seul bémol, il s'ouvre tout seul et plusieurs fois alors que l'on ne change pas de site",2018-11-02,8 out of 8 people found this helpful
2296,5 stars,На Волне ! Опять !!!,Полезное расширение !,2018-11-02,1 person found this review to be helpful
2297,3 stars,Lluisa Gonzalez Moratonas,"Empiezo a usarla, veré como funciona.",2018-11-02,2 out of 3 people found this helpful
2298,5 stars,Philippe Pouchain,J'adore !!!,2018-11-02,
2299,5 stars,Analice Dias,Muito funcional. Adoro.,2018-11-02,
2300,5 stars,Amy Johnson,dis app is tite m8 lit,2018-11-02,1 person found this review to be helpful
2301,5 stars,hernan perez,"exelente servicio,me parece la mejor en su clase,la quiero mucho",2018-11-02,2 out of 3 people found this helpful
2302,5 stars,Gege Matt,C'est à gérer en fonction de la recherche promotionnelles mais c'est très intéressante,2018-11-01,2 out of 2 people found this helpful
2303,5 stars,A Chrome Web Store user,Отличное приложение!,2018-11-01,
2304,5 stars,Gerard Gort Huertas,De gran utilidad para comparar precios de búsquedas similares,2018-11-01,2 out of 3 people found this helpful
2305,5 stars,Magasin Bmotoculture,excellent pour faire des economies,2018-11-01,
2306,5 stars,mark xerri,excellent app,2018-11-01,2 out of 2 people found this helpful
2307,5 stars,Heinz-Dieter Blech,sehr hilfreich beim schoppen und preis vergleichen.,2018-11-01,3 out of 3 people found this helpful
2308,5 stars,Luiz A. Stos Amorim,"MUITO BOM PORQUE ALÉM DE INFORMAR OUTROS VALORES ELE DIRECIONA PARA OUTROS SITES EM UM SIMPLES CLIQUE, RECOMENDO!!!",2018-11-01,
2309,4 stars,Ricardo Alemao,j'ai déjà économisé sur quelques produits,2018-11-01,4 out of 6 people found this helpful
2310,5 stars,Fernando Anastacio,Muito bom,2018-10-31,
2311,5 stars,Kelen Domiense,Muito bom!,2018-10-31,
2312,5 stars,Wizard Suntop,Great extension that will come up with ways to save money.,2018-10-31,2 out of 2 people found this helpful
2313,5 stars,Mevlüt Kocak,Sehr hilfreich zum vergleichen.,2018-10-31,
2314,5 stars,Maria Inês Raes,Agiliza minhas pesquisas.,2018-10-31,
2315,5 stars,Krystian Renaut,de très bons plans faisant réaliser des économies.... BRAVO !!!!!,2018-10-31,1 person found this review to be helpful
2316,5 stars,Rafael miranda,gostei muito bom,2018-10-30,3 out of 4 people found this helpful
2317,5 stars,Westen Costa,muito bom!pode confiar..,2018-10-30,
2318,5 stars,Quiropraxista Belém (Guilherme Leeroy),SHOW  O MELHOR,2018-10-30,
2319,5 stars,Lucia Perisse,"Mostra descontos, promoções, melhores preços",2018-10-30,
2320,5 stars,robinson soto,IT HAS MADE ME SAVE SOME GOOD MONEY AHAHAHA,2018-10-29,5 out of 6 people found this helpful
2321,5 stars,Jean Michel,Mostra tudo de ofertas!!!,2018-10-29,4 out of 5 people found this helpful
2322,5 stars,Allan Avelar Eloi,Muito bom.,2018-10-29,
2323,5 stars,l p,"Muito bom, sempre mostra cupons e ofertas melhores",2018-10-28,
2324,5 stars,ANDRÉIA COUTINHO DUARTE,Great! I love it!,2018-10-28,
2325,4 stars,Kevin Fraser,This application is very useful in everyday life by comparing prices so you payless thus saving money on your purchases.,2018-10-28,12 out of 13 people found this helpful
2326,5 stars,Niyaha WindStorm,very easy to navigate,2018-10-28,3 out of 3 people found this helpful
2327,5 stars,luis leones,Te muestra promociones que te pueden gustar en muchas tiendas recomendado,2018-10-27,2 out of 3 people found this helpful
2328,5 stars,A Chrome Web Store user,ótimo!!!,2018-10-27,2 out of 4 people found this helpful
2329,4 stars,Edson Fco Bonfim 61,Muito Bom,2018-10-26,2 out of 2 people found this helpful
2330,5 stars,Filiz İşler,güzel,2018-10-26,7 out of 13 people found this helpful
2331,5 stars,Борис Литвиненко,работает иногда вовремя напоминает,2018-10-26,3 out of 3 people found this helpful
2332,5 stars,patricia frelier,super déjà fait des économies grace a vous merci,2018-10-26,
2333,5 stars,Doug Ward,Spot on,2018-10-26,1 person found this review to be helpful
2334,5 stars,Concepcion muñoz toledano,todos tenemos paginas que pensamos son las mas baratas pero avast te lo confirma o te ofrece otras opciones.,2018-10-25,1 out of 2 people found this helpful
2335,4 stars,Оксана Кривоніс,Отлично!,2018-10-25,
2336,4 stars,Furrrvle TDO,"As has been said,it is not quite as good as Honey but I use them both at the same time and both help save money. Why not have the best of both? I just wish both worked with Newegg more.",2018-10-25,2 out of 3 people found this helpful
2337,5 stars,Cybernet JP,"Excelente aplicativo, de fato um empresa séria e correta.",2018-10-25,
2338,5 stars,Виталий Хлонь,Отлично!,2018-10-25,1 person found this review to be helpful
2339,5 stars,Luciana da Costa Alves,muito bom,2018-10-25,3 out of 4 people found this helpful
2340,4 stars,Fabio Andreuccetti Esquines,"Realmente funcional e prático. Consegue reunir bem as melhores ofertas dos principais sites de vendas de produtos. Aliás, é grande o range de tipos de produtos buscados.",2018-10-24,
2341,5 stars,A Chrome Web Store user,"I like this app most of the time, saves me from having to switch from site to site to compare prices. Sometimes it is just in the way when I know what I want and where I'm going get. I have to admit it saved me $5 just tonight so, thanks Avast.",2018-10-24,
2342,5 stars,A Chrome Web Store user,excelente!,2018-10-24,1 person found this review to be helpful
2343,5 stars,Araripe Neto,"Muito bom essa extensão, ajuda bastante na hora da compra.",2018-10-23,
2344,5 stars,Vinícius Júlio,Ótimo!,2018-10-22,4 out of 4 people found this helpful
2345,5 stars,Deiia Magrini,Amo... na hora de comprar ele nos dá opções parecidas com preço menor e até cupom de desconto.,2018-10-21,
2346,5 stars,Saving Whiskers And Tails,Always feel safe when using anything from Avast..........this extension is no exception; also love the fact that it allows me to make informed decisions when purchasing on-line.  Thanks for being here for us!,2018-10-21,10 out of 10 people found this helpful
2347,5 stars,Everton Vaz,Muito bom!,2018-10-21,
2348,5 stars,Enmanuel Gomez,Helps getting the best value.👌👌,2018-10-21,
2349,5 stars,christian,"C EST COOL LES COUPONS D ACHATS ET TOUS LES OUTILS TRÈS BIEN BRAVO !!!!!!!
J ADORE BEAUCOUP MERCI BIEN A VOUS ET TOUTES L EQUIPE MERCI BIEN",2018-10-21,12 out of 14 people found this helpful
2350,5 stars,Craig Gordon,Saves me money without any effort or hassle on my end.  What else can you say it gets me stuff i want cheaper!  Awesome,2018-10-21,
2351,5 stars,jefferson santos,ótimo para avaliar preços.,2018-10-21,
2352,3 stars,José Ap Rinaldi,"Muitas vezes os preços mostrados não e sobre o mesmo produto.Ajuda um pouco mais fica a desejar nesse aspecto,precisar melhorar.",2018-10-21,
2353,4 stars,Natacha Carmo,Muito bom!,2018-10-21,5 out of 8 people found this helpful
2354,4 stars,Elodie Prieux,Utile même si la proposition ne correspond pas au produit recherché!,2018-10-20,3 out of 6 people found this helpful
2355,5 stars,Sérgio Fernandes,"sempre que procuro algo ele me mostra onde comprar barato, é bom dimais juin!!!",2018-10-20,
2356,5 stars,Vitor Leal,EXCELENTE,2018-10-20,
2357,5 stars,Pablo Rodríguez Núñez,"Muy útil, ayuda a descubrir mejores precios y ofertas.",2018-10-19,3 out of 4 people found this helpful
2358,4 stars,Anthony Sorice,Very handy I receive notification on possible discounts for item I am shopping for.,2018-10-19,
2359,4 stars,Luigi Montemurro,"Ottimo, dovrebbe però trovare una formula per non apparire ad ogni cambio pagina",2018-10-19,3 out of 4 people found this helpful
2360,4 stars,TheuxBeatz,Muito eficiente e confiável!,2018-10-19,
2361,5 stars,Scott Russon,this is good for those sites that your not sure off helps alot thanks guys team avast,2018-10-19,8 out of 8 people found this helpful
2362,5 stars,Joe H,"This is a useful extension. Sometimes it compares differing models so watch out for that when using it to compare prices, but it has saved me money and pointed me in the right direction for deals!",2018-10-19,6 out of 6 people found this helpful
2363,5 stars,Suporte Assessoria em Negócios,"Muito bom, me levou para um site confiável com o melhor preço e ainda gerou um cupom de desconto!",2018-10-19,11 out of 12 people found this helpful
2364,4 stars,Lionel Abatan (Gwadavatar971),Extension intéressante et toujours utile quand on cherche a faire des économies,2018-10-18,8 out of 9 people found this helpful
2365,3 stars,Jennifer Mcbride,It's okay to me...,2018-10-18,2 out of 2 people found this helpful
2366,5 stars,Silvia Menezes,Muiiiito Bom !!!,2018-10-18,
2367,5 stars,DIOGO DA COSTA SANTOS,tras ofertas e cupom de descontos,2018-10-18,
2368,5 stars,Denise Silva,facilitador!,2018-10-18,3 out of 3 people found this helpful
2369,5 stars,Julija Romeiko,"мне нравиться , хорошие скидки.",2018-10-18,1 person found this review to be helpful
2370,5 stars,Genivaldo Ribeiro,"Ótima extensão! informa os cupons, melhor ofertas dos produtos de meu interesse.",2018-10-17,
2371,5 stars,Василий Ригованный,Отличное приложение. Спасибо!,2018-10-17,2 out of 2 people found this helpful
2372,4 stars,isaac tejeda,BUENA APP GRACIAS,2018-10-17,1 out of 2 people found this helpful
2373,5 stars,Aurel,Très utile,2018-10-17,4 out of 5 people found this helpful
2374,5 stars,Detlef Barth,"Sehr hilfreich und kommt auch auf den Punkt, toll",2018-10-17,5 out of 6 people found this helpful
2375,5 stars,Alan,Sehr gut,2018-10-16,3 out of 4 people found this helpful
2376,4 stars,Clotaire Urhahn,C'est une très bonne extension qui vous fera gagner de l'argent ( et du temps )! C'est assez simple à utiliser mais je ne sais pas si les sites affichés sont des sites sûrs vérifiés par Avast! .,2018-10-16,
2377,5 stars,João Alves da Silva Filho,Encontra outros produtos mais em conta e mostra descontos.,2018-10-16,
2378,5 stars,Eugenia Golbert de Rikower (Betty),Muy util.,2018-10-16,1 person found this review to be helpful
2379,5 stars,Guy Arnold,"This seems very good, points out my options, stops me making a silly purchase and saves me money.",2018-10-16,3 out of 3 people found this helpful
2380,5 stars,Ivan R. Garcia Gomez,"Excelente!! Como cualquier producto que saca la compañía, soy un fiel seguidor de la misma!!!",2018-10-16,7 out of 8 people found this helpful
2381,5 stars,Elisabete Amabile,"Ajuda muito, é simples e super pratico. Recomendo",2018-10-16,
2382,5 stars,Jefferson Vasconcelos,muito otimo,2018-10-16,
2383,3 stars,Ruth Nwofor,"Like that it comes through with discounts and stuff but the codes hardly work, if ever. It does show where you can buy stuff for less, which is nice lol",2018-10-15,
2384,5 stars,Salvador Granados Godínez,Buena app,2018-10-15,3 out of 4 people found this helpful
2385,5 stars,Chuck Norris,"Nos ajuda a encontra os melhores preços, condições e promoções.",2018-10-15,
2386,3 stars,Charlie Scales,"I don't use this as much as Honey, but only because it doesn't allow me to. It never pops up on Amazon, Ebay, or AliExpress, and only comes up on non-shopping websites like Microsoft or Apple. It is an awesome app when I use it, but I prefer Honey.",2018-10-15,9 out of 10 people found this helpful
2387,5 stars,Luis Barrios,excelente!!,2018-10-15,
2388,2 stars,Philippe Hachet,"Ne propose jamais les produits que l'on recherche, mais se qui s'en rapproche et quelques fois fortement éloigné.",2018-10-15,8 out of 9 people found this helpful
2389,4 stars,Marcio Freitas,Ótimo.,2018-10-15,
2390,5 stars,S.J. Clabots,I love Avast. I have it on my PC as well as Smart Phone!,2018-10-15,6 out of 6 people found this helpful
2391,5 stars,Hariyanto -,Good,2018-10-14,4 out of 4 people found this helpful
2392,4 stars,Gerhard O,Sometimes it surprises me with coupons on the web pages I did not even know of.,2018-10-14,2 out of 3 people found this helpful
2393,5 stars,Khadim Rassoul Diaw,Pratique pour profiter des bons plans sur internet,2018-10-14,5 out of 5 people found this helpful
2394,4 stars,Ubirajara de Sant Anna,O Avast infelizmente não faz um plano completo e fica sempre incomodando os seus usuários com propostas para completarem os serviços que oferece e isto fica muito ruim.  Ofereçam um plano completo e um com apenas o básico para quem quiser.  Incomoda muito pensar que tem um aplicativo completo e depois ficar sabendo que não.,2018-10-14,1 person found this review to be unhelpful
2395,5 stars,Juliette Debost,"j'adore, surtout pour aider à choisir un téléphone en ligne",2018-10-14,4 out of 5 people found this helpful
2396,4 stars,jeevan babu,helpful,2018-10-14,3 out of 3 people found this helpful
2397,5 stars,Léo Santos Torres,ótimo !!!,2018-10-13,
2398,5 stars,Steve Foster,Great security and interesting discounts,2018-10-13,
2399,5 stars,jose bezerra,muito bom .,2018-10-13,5 out of 6 people found this helpful
2400,4 stars,Abelson Nascimento,muito bom.,2018-10-13,
2401,5 stars,Edson Soares Pereira,Deixa a gente ver o melhor preço  sem precisar navegar para isso!,2018-10-13,
2402,5 stars,Misbah Tahir,its something that one should have if they have a tight budget,2018-10-12,4 out of 4 people found this helpful
2403,5 stars,Romulo Barata,"É muito importante para avaliar o melhor preço, sem perder a qualidade do produto e vendedor!",2018-10-12,14 out of 15 people found this helpful
2404,5 stars,MaiA Elda,"I use this on laptop web browser, it notices same deal on shopping mobile apps. This is useful one! Make you can switch to shipping between mobile app and PC/laptop.",2018-10-12,
2405,5 stars,GAMERS L.I.N.E,"it very helpful to society it provide security and compare the products on online shopping.THANKING YOU,avast",2018-10-12,
2406,5 stars,Nemanja Cenic,Great tool for shopping. Recommend!,2018-10-12,3 out of 3 people found this helpful
2407,3 stars,Michael Sanders,Helps with shopping pretty good. Wish it would find deals on current site that you are logged into.,2018-10-11,2 out of 2 people found this helpful
2408,5 stars,Engr. Ahsan Waheed Qureshi,very helpfull and stronge protection,2018-10-11,4 out of 4 people found this helpful
2409,5 stars,David Goliath,so many offering and the simplicity in applying the voucher,2018-10-11,3 out of 3 people found this helpful
2410,4 stars,Ricardo jean x,otimo,2018-10-11,
2411,5 stars,Светлана Гарибова,"Хорошее приложение, не мешает, не навязчиво помогает. Ставлю 5.",2018-10-11,12 out of 12 people found this helpful
2412,5 stars,Eduardo Souza,muito bom é só vc procurar algum produto que ele ja te mostra um site confiavel com um preço menor bom demmaaaaiss,2018-10-11,
2413,5 stars,Carlos Ernesto,"Boa noite .
Muito bom , uma pesquisa de grande utilidade .
Carlos.",2018-10-11,
2414,5 stars,manuel calderon,very useful and good savings !!,2018-10-11,
2415,5 stars,Renat Aleksejev,"Super helpful, can save you a lot of money in the long run, I'm sure.",2018-10-11,
2416,4 stars,Marly Costa Costa,Muito bom e eficaz,2018-10-10,
2417,5 stars,Az Zabidi,mantaapppppp...,2018-10-10,
2418,4 stars,Boreal “Boreal 67” Thoma,Es bueno porque te enseña otras ofertas más económicas en diferentes webs.,2018-10-10,6 out of 7 people found this helpful
2419,5 stars,Heinz-jürgen Kreitz,SUPER,2018-10-10,
2420,5 stars,Dr. André Adan Pereira,Otimo,2018-10-10,7 out of 8 people found this helpful
2421,5 stars,Sana Afzaal,This has been super helpful with all my online shopping so far,2018-10-10,5 out of 5 people found this helpful
2422,5 stars,maria de jesus costa souza (Dijuza),É ótimo,2018-10-10,
2423,5 stars,Hugo Eiroá,Muestra informacion relevante a la hora de hacer compras. Interesante.,2018-10-10,
2424,5 stars,shriraam Moovendran,very nice lovly........,2018-10-09,3 out of 3 people found this helpful
2425,5 stars,A Chrome Web Store user,Super!!!,2018-10-09,
2426,5 stars,Bo Ka,Super...,2018-10-09,4 out of 4 people found this helpful
2427,5 stars,HARVEY CONRAD,Facilite la recherche des produits sur Internet !!!,2018-10-09,5 out of 6 people found this helpful
2428,5 stars,Юрий Стоянов,"Отличное приложение , частенько экономлю благодаря ему !",2018-10-09,3 out of 3 people found this helpful
2429,4 stars,Ingrid Luna,"Muito bom. Economize R$200,00",2018-10-09,
2430,5 stars,Joseph Achuff,Avast safe price saves you money,2018-10-08,4 out of 4 people found this helpful
2431,5 stars,Ilya Ignatov,Отличное приложение! Работает стабильно и ненавязчиво. Спасибо!!!,2018-10-08,5 out of 5 people found this helpful
2432,5 stars,Andrew Varga,I like how it finds great prices at websites I never would have visited.,2018-10-08,4 out of 5 people found this helpful
2433,5 stars,Мария Сеченова,супер приложение!!!!!!!!!,2018-10-08,
2434,5 stars,Ciprian,super,2018-10-08,3 out of 3 people found this helpful
2435,5 stars,Adrián Beltrán Abadia,algo util,2018-10-08,5 out of 6 people found this helpful
2436,5 stars,María Isabel Martínez Martínez,He hecho compras a precios inmejorables gracias a vosotros,2018-10-08,
2437,5 stars,Catriona Kennedy,"Wonderful, very easy to use!",2018-10-07,3 out of 3 people found this helpful
2438,5 stars,PORTAL,carry minati is here..   good job!,2018-10-07,2 out of 2 people found this helpful
2439,5 stars,A Chrome Web Store user,trop bien,2018-10-07,
2440,5 stars,Mohammed Shifan Siddeque Kariyapper,Very useful <3,2018-10-07,2 out of 2 people found this helpful
2441,5 stars,Devaraju MS,ggod to use,2018-10-07,3 out of 3 people found this helpful
2442,5 stars,Edric Knight,Helps in getting the best value!,2018-10-07,2 out of 2 people found this helpful
2443,4 stars,Gefson ribeiro da silva,Ferramenta muito boa porque compara os preços,2018-10-07,
2444,5 stars,A Chrome Web Store user,great and reilable source of finishing,2018-10-07,
2445,5 stars,BOSS_L1,Очень удобно!,2018-10-07,3 out of 3 people found this helpful
2446,5 stars,Monika Juengst,...find ich klasse.. kann man einiges sparen.. nicht immer aber immer öfter ;-),2018-10-07,3 out of 4 people found this helpful
2447,5 stars,Charley S. Brígida,Bom de mays da conta,2018-10-06,
2448,5 stars,siva sankar raju,very useful,2018-10-06,2 out of 2 people found this helpful
2449,5 stars,XxARLEQUINAxX69,É muito bom.,2018-10-06,7 out of 8 people found this helpful
2450,5 stars,A Chrome Web Store user,Muito bom ele mostras outras opções e ofertas,2018-10-06,28 out of 29 people found this helpful
2451,5 stars,Leandro Silva,Show,2018-10-06,
2452,5 stars,A Chrome Web Store user,ich bin zufrieden,2018-10-06,
2453,5 stars,albertovuelta,"Muy útil , puedes ahorrarte unos eurillos",2018-10-05,6 out of 7 people found this helpful
2454,5 stars,Richard “Russ” Lyttleton,Top rating.  This protection has always worked well for me and provides peace of mind.,2018-10-05,4 out of 4 people found this helpful
2455,5 stars,Gm Bantugan,very nice and easy to find what is you like,2018-10-05,3 out of 3 people found this helpful
2456,5 stars,Neo Barkley,must have app!,2018-10-05,2 out of 2 people found this helpful
2457,5 stars,mahmoud yacine,useful,2018-10-05,2 out of 2 people found this helpful
2458,5 stars,Влад М,Все нравится!,2018-10-05,
2459,5 stars,Raul Navarro Herrera,Es muy útil,2018-10-05,1 person found this review to be helpful
2460,5 stars,Neznaika80,хорошее приложение.,2018-10-05,1 person found this review to be helpful
2461,5 stars,Андрей Рыков,Все радует. Полезное расширение.,2018-10-05,2 out of 2 people found this helpful
2462,5 stars,Novlies Hendrawan,very useful information,2018-10-05,2 out of 2 people found this helpful
2463,5 stars,Anonimo 88,mui bueno,2018-10-05,
2464,5 stars,Dr. Ing. Bernardo Augusto Parra. Ph. Dc.,"Excelente extensión, me simplifica la vida",2018-10-05,6 out of 7 people found this helpful
2465,5 stars,Sem ideia pra nome,muito bom paraver os menores preços de produtos,2018-10-05,
2466,5 stars,Natalia S.,Suuper!!!!!,2018-10-05,2 out of 2 people found this helpful
2467,5 stars,Bruno Vinícius,Es muy buena y muy util,2018-10-05,6 out of 7 people found this helpful
2468,5 stars,Edward Lessing,Einfach super !!!,2018-10-05,
