,rate,user,comment,comment_time,helpful
4091,5 stars,Jameson Kelly,I watched it try a bunch of different codes on a site.  Very impressed,2019-06-15,
4092,5 stars,Anna K,Saved me $27 for booking hotel. Happy! Thank you!,2019-06-15,
4093,5 stars,Cara Kirby,Just saved me 1/2 on sunglasses!!,2019-06-15,
4094,5 stars,Pam Carlson,"Absolutely love it!  I have saved sooooo much money for our company and because we're a non profit, we need to take advantage of savings whenever we can!  Thank you!!!!!!!!!",2019-06-15,
4095,5 stars,Orlando Figueroa,"Unexpected and most welcome savings, thank you!",2019-06-14,
4096,5 stars,Joseph Kabasan,"Saved 1.80, wasnt even looking for a code, it did all the work for me. Awesome.",2019-06-14,
4097,5 stars,Karen Finn,Cently comes up automatically and reminds me there could be a discount.  It then checks automatically and tells me if there is a deal and then applies it.  Saved me $5.62 on an already discounted price.  Brilliant.,2019-06-14,
4098,5 stars,Sharonda Ragland,Saves me unexpected money!!!!!,2019-06-13,
4099,5 stars,Dave Zwierecki,Has saved me money many times that I would have never thought savings existed. Very pleased.,2019-06-13,
4100,4 stars,Aaron McLaughlin,"Doesn't work on everything, but when it does it saves more than direct company coupons usually.  It can find coupons you aren't even aware of.  It never hurts to try...",2019-06-13,
4101,5 stars,Kim Degenkolb,Even when I think I've searched all the coupon codes - Cently can find more!  Highly recommend :),2019-06-12,
4102,5 stars,Ariona Booker,saves a lot,2019-06-12,
4103,5 stars,Suzie Allen,Just saved 16 dollars on one order!,2019-06-12,
4104,4 stars,Austin Lochtefeld,saved me like 8 bucks on dominos why not!,2019-06-12,1 person found this review to be helpful
4105,5 stars,Deborah “Ainsley's Nonnie” Morgan,WOW! Got a discount and didn't have to search the web myself!,2019-06-12,
4106,5 stars,Sharon Goodman,"I was in the midst of placing an order with Pottery Barn and Cently popped up. I had forgotten about it! To my complete surprise, it found a free shipping coupon and wiped out the $17. shipping charge! Wow!",2019-06-11,
4107,4 stars,Miss Sunny Dee,"As soon as you checkout a Cently window will popup if you're on a website of which the app has found any discount codes. It'll automatically test all those found and if any of them (still) work the highest one will be applied. It does save a lot of work, namely me searching several pages for possible codes, but so far it has only worked twice (and one of the 2 times it picked a code I wanted to use, but I wasn't sure it would give me the highest discount) in over a year of using the app. Howe... Show more",2019-06-11,
4108,5 stars,SHARON MARLOW,"It is so refreshing to find a tool that does all the work for you and save you money at the same time, Thank= you Cently !",2019-06-11,
4109,5 stars,Damon Fogley,used it for the first time very easy to use and great extension,2019-06-11,
4110,5 stars,M Leone,saved me so much money thanks!,2019-06-10,
4111,5 stars,Sean Conrad,Popped up and saved me 20% at Bombas. I forgot I even had this installed. SWEET.,2019-06-10,
4112,5 stars,Gilbert Dominguez,Where have you been all my LIFE?,2019-06-10,
4113,5 stars,Ace Place,"Cently pops up whenever I do go to checkout, and once in awhile it finds a discount that I didn't know I was eligible for. I SAVED $4.75 TODAY ON A BOOK. WHAT A PLEASANT SURPRISE!",2019-06-10,
4114,5 stars,Teri Brulé,Amazing!  well worth having Cently check for discounts,2019-06-09,
4115,5 stars,Rohit Kejriwal,"""A penny saved is a penny earned"", therefore, this app makes you money! How can you now love it!!",2019-06-09,
4116,5 stars,Kyle Allred,If you are not using the application you are missing out! It is a must have for the user who prefers to shop online! Thank You!,2019-06-09,
4117,5 stars,A Chrome Web Store user,"If you don't have Gently, you should get it for sure.  Just saved me over $13.  Thank you Gently.",2019-06-09,
4118,5 stars,Vicky Lindo,Saves you money automatically by simply having the Cently add-on.  No additional steps.  No searching for online discount codes.  Great!,2019-06-08,
4119,4 stars,A Chrome Web Store user,Saved me 10% on Built Bars!,2019-06-08,
4120,5 stars,Alexis Lumley,This was amazing! It's saved me on multiple sites so far!,2019-06-08,
4121,5 stars,Genealogy Girl,"Just save $7 at Papa John's, love it",2019-06-07,
4122,5 stars,Rebecca Jones,"Love this app!! Save money without searching loads of websites, best thing invented!",2019-06-07,
4123,5 stars,Faith Chinn,"Saved over $6 Canadian in a few seconds on our hotel booking.  Great job, Cently!  Thank you.",2019-06-06,
4124,5 stars,Zac M,Saves me money when it can. Thank you!,2019-06-06,
4125,5 stars,Susan Hodgson,Surprisingly great discounts with this app.,2019-06-06,
4126,5 stars,Natalie Page,Always love saving money!,2019-06-05,
4127,5 stars,Karen Jacob,Like a personal shopper! Love it!,2019-06-05,
4128,5 stars,Will Miller,Cently just saved me $55 on a new mattress! I'm thrilled!,2019-06-05,
4129,5 stars,Ebangha Tanyi,It always surprises me with great coupons :),2019-06-05,
4130,5 stars,Kimberly Bock,Works great!  Nice to know it's always in the background looking for savings.,2019-06-05,
4131,5 stars,Jerome Allen,"I love This app it works like a charm. "")",2019-06-05,
4132,5 stars,Patricia Brooks,It was great that it just popped up and saved me money!,2019-06-05,
4133,5 stars,Tracy Martell,woo hoo! saved me 6$!! awesome!!,2019-06-04,
4134,5 stars,Sandra McLemore,This morning Cently saved me $522 on a ($932) tradeshow banner from VistaPrint. Holy moly! Then $10 on $50 of ink. So I haven't even hit $500 on what I thought was going to cost me $1000.,2019-06-04,
4135,5 stars,Denise Fuentes,I'm happy to using this app to save money when shopping online.  It helps to not SPEND sooo much when I'll be without work soon.  -),2019-06-04,
4136,5 stars,Brian Thompson,love the extension wouldn't shop without it,2019-06-04,
4137,5 stars,Tamara Bond,Cently worked great!,2019-06-04,
4138,5 stars,Natasha Mandel,"I used a email sign up coupon code for a site and had already received 10% off my order through that. Then the Cently extension asked me if I wanted to search coupons so I figured, what the heck. Turns out, it saved me an ADDITIONAL $18 off! Wow. Thank you, Cently!",2019-06-03,
4139,5 stars,Elizabeth Flint,Always helpful finding discounts I didn't know existed!,2019-06-03,
4140,5 stars,Tim Knapp,Just saved me another $17.50!  Love CENTLY!!!!,2019-06-03,
4141,4 stars,ed chitwood,We saved over $30.00 on the first try!,2019-06-03,
4142,5 stars,Cindy Sanders,"saved over 10.00, love cently",2019-06-03,
4143,5 stars,Sgt. Rex Power Colt,"Love this extension, super helpful",2019-06-02,
4144,5 stars,Sara Fischer,THank you!  I just saved $18.  Awesome.,2019-06-02,
4145,5 stars,Barbara Bocklage,I loved that all I had to do was click a box and I had savings.,2019-06-02,
4146,4 stars,Sheila Mueller,I totally forgot about this app being downloaded.  It surprised me when it popped up and saved me some $$$$,2019-06-02,
4147,5 stars,Donnita Piggee,"This is my first use of Cently and it saved me $8.24!! That's awesome, I'll be using Cently more often!",2019-06-02,
4148,5 stars,Apollo Winters,Found discount codes I wasn't even aware of.,2019-06-02,
4149,5 stars,consultmac Conner,Found extra $8 discount for shoes that were already on clearance.  Nice,2019-06-02,
4150,5 stars,Valerie Walden,Very cool always saves a few bucks,2019-06-02,
4151,5 stars,Michael Darnell,I love it!  So to easy to use and saves time and money constantly.  I never realized how easy it was to find discounts to so many different online retail sites.,2019-06-02,
4152,5 stars,Heidi C,I found Cently worked amazingly well for my online shopping.  It found the best savings for me and the best deals around.  I was amazingly surprised at how easy this was.  Just the click of a button.  I will continue to use this to help me save money.,2019-06-01,
4153,5 stars,Jae Gow,would not have searched for a code for groupon (which was already saving me money!) but in a matter of seconds I saved another $15! easy peasy,2019-06-01,
4154,5 stars,A Chrome Web Store user,"Amazing.  Quick, Easy, Great Savings.   Awesome feature.",2019-06-01,
4155,2 stars,Eisner Design,"Useless on the sites needed (not working on them) Main site reported many coupons as working on the site I was going to place an order only to find out that after trying 10+ codes, none worked. Bait practice? Not happy with it, Honey works way better.",2019-06-01,
4156,5 stars,Eileen Coglianese,Great service.,2019-05-31,
4157,4 stars,John Sanders,Gently just saved me $4.99,2019-05-31,
4158,5 stars,Russwig,Always seems to save me another couple of bucks! Great!,2019-05-31,
4159,5 stars,Joanne Wilson,Love saving money!  With Cently its easy,2019-05-31,
4160,5 stars,Bobby,Saved me $13,2019-05-30,
4161,5 stars,Jessica Lepore,It saved my $15 on something I didn't even think had a cupon for!,2019-05-30,
4162,5 stars,susan marth,great savings!,2019-05-30,
4163,5 stars,John Athanassious,Just saved me $113 while booking on Expedia! absolutely amazing!,2019-05-30,
4164,5 stars,Melanie Buker,"It takes just seconds to scan for codes, what have you got to lose? Just saved me $6.80 on a $33.00 order, so basically, shipping is free now!",2019-05-30,
4165,5 stars,Jason Holmes,This works great. I love it.,2019-05-30,
4166,5 stars,Tracy Hulett,Saves money - very convenient!,2019-05-29,
4167,5 stars,Zack,"What an easy, no thought needed way to save some cash! Thanks Cently!",2019-05-29,
4168,5 stars,Stephanie Hansson,"This helped me save almost $10 off a product that I was ordering for the first time.  If the product does not work, at least I didn't pay full price.",2019-05-28,
4169,5 stars,Scott Toborg,Saved me $124 on a travel backpack. This was amazing!,2019-05-28,
4170,4 stars,akiva zohar,"saved us on rabbit bedding
just let it do its thing",2019-05-28,
4171,5 stars,Laura-Joy George,Coupons for the win! Cently helped me save over $3 on my Thriftbooks cart. I'm thankful!,2019-05-28,
4172,5 stars,Laurie Prather,Saved 8$ first time using it!  Heck Yeah!,2019-05-27,
4173,5 stars,Gert Rademeyer,"Saved me 50% on Brake pads, well done",2019-05-27,
4174,5 stars,Adrienne Mullins,Always helps my price go down!,2019-05-27,
4175,5 stars,Anthony Alexis,Saved me unexpected money for FREE!,2019-05-27,
4176,5 stars,Richard La Botz,It works! It saves me money!,2019-05-27,
4177,5 stars,Holly Levine,Cently has saved me up to $35 off each time I've used it successfully !,2019-05-26,
4178,5 stars,Sue ki,Loved it ! saves both time and dollars ! Thank you !,2019-05-26,
4179,5 stars,Pamela Boswell,"I love that it just finds the best coupon with no effort on my part. If you aren't using it, then you deserve to get ripped off for being dense.",2019-05-26,
4180,5 stars,PJ Hill,Saved me $13!  Awesome!,2019-05-26,
4181,5 stars,Laurie Anderson,"Saved  2 x more using this app! Thank you, it is great!",2019-05-26,
4182,5 stars,Jacob Thomas,Cently saved $5 on an order in a very smooth way.,2019-05-25,
4183,5 stars,Edward Salgado (Edd0h),"save me 30$ on a hotel, basically a day's worth of the resort fee",2019-05-25,
4184,5 stars,Marjolaine S.,J'aime beaucoup vérifier si j'ai un code rabais avant de passer ma commande !! J'arrive à économiser facilement :) Merci,2019-05-25,1 person found this review to be helpful
4185,5 stars,Cindy Odonnell,Cently got me 2 coupon codes and applied them for me.  I saved $15.90 on $100.,2019-05-25,
4186,5 stars,E,"Just saved me $13 on the converse website, when it does come in useful for random stuff it's nice and low effort.",2019-05-24,
4187,5 stars,Josh Hand,Great tool. Works!,2019-05-24,
4188,5 stars,Kim Sprague,I love having this extension in my Chrome browser. I saved over 25% just like that! They automatically find the codes for you - EVEN on discounted or sale items. Great little app to have!,2019-05-24,
4189,5 stars,Göran Eklöf,300 sparade :),2019-05-23,
4190,5 stars,AL,Tuve un excelente descuento.,2019-05-23,
4191,5 stars,Larissa Meyerhoff,"Great to use instead of searching for codes, made everything so easy!",2019-05-23,
4192,5 stars,Aynne Polinski,Just saved me 23.10 on an order! Thanks!,2019-05-23,
4193,5 stars,Elizabeth Berlin,saved me 50!! works great!,2019-05-23,
4194,5 stars,James Henderson,Saved me $5 on a $13 order. Thank you/,2019-05-22,
4195,5 stars,Warrick Pete,Saved me over 12 bucks man on a less than 65 dollar order,2019-05-22,
4196,5 stars,Bob Tedford,Great app,2019-05-22,
4197,5 stars,Lynda Meehan,This is fantastic!!!!  Thank you!!!  No muss no fuss..just pops up and instant saving$!!THANX,2019-05-21,
4198,5 stars,Ruby Alvi,Easy way to save more so you can spend more!,2019-05-21,
4199,5 stars,Trina Jenkins,Love to be surprised with a discount!! thank you CENTLY!,2019-05-21,
4200,5 stars,Mary Burkett,fabulous-I always ignored this--but just saved 15.00!   I will never ignore again,2019-05-21,
4201,5 stars,Project Response 2,Thought I had gotten all the discounts available...Cently saved me $11 more!,2019-05-21,
4202,5 stars,angie grech,"Cently saved me $4.99 , thank you so much...",2019-05-21,
4203,5 stars,Juan Carlos Mendoza,"I just used Cently and it saved approximately $12 that was less then the $78 from my purchase price not including shipping.  So, actually it was about a $20 savings overall.  Totally Rocks",2019-05-21,
4204,5 stars,Chris Wright,they are awesome! always saving me money!,2019-05-20,
4205,5 stars,Jocelyn Collins,Saved me money!!,2019-05-20,
4206,5 stars,Lena Kearney,great and super easy,2019-05-20,
4207,5 stars,R J,Saved me $14 on my order. Thanks!! Any money saved is really appreciated.,2019-05-19,
4208,5 stars,John Childress,"Consistently saves me 5-15$, especially when ordering pizza.",2019-05-19,
4209,5 stars,Nikkia Middleton,"thank you Cently for saving me $4.52 on my Boohoo clothing purchase! Life saver,keep up the savings and good work for us all! thank you",2019-05-19,
4210,5 stars,Abigail P. Martens,Saved me $35 at Sierra Trading Post. I don't know how! So awesome!,2019-05-19,
4211,5 stars,Nancy Olivera,Save me over $13...excellent!!!!!,2019-05-19,
4212,4 stars,nick corbett,usually saves something,2019-05-18,
4213,5 stars,Lenka Stepan,Thank you!,2019-05-18,
4214,5 stars,Janet Gilbert,Great! Will use them again!!!,2019-05-18,
4215,5 stars,Halinka Zolcikova,Saves me money every time I order food! Love it,2019-05-18,
4216,5 stars,Penny Francis,Love this app...,2019-05-18,
4217,5 stars,Bonnie Duncan,Like magic! Saved $2 on a $10 purchase. I was pleasantly surprised.,2019-05-18,
4218,4 stars,Rodney Chapin,Just saved $10 bucks not a bad deal thanks !!,2019-05-18,
4219,5 stars,J J,Saved me $6.50 on a $28 order; first time using it. Why use promo code sites with spam ads. This is great.,2019-05-17,
4220,5 stars,Jacob Brown,Never in the way and it just saved me ten bucks!,2019-05-17,
4221,5 stars,WillyStain (WillyStain),Best app,2019-05-17,
4222,5 stars,Ryan Garcia,Easier then searching for promo codes! Great product!,2019-05-17,
4223,5 stars,laurel nemeth,Love it!!   WORKED GREAT!!,2019-05-17,
4224,5 stars,Verinese Garnier-Drayton,This app saved me over 600 dollars for an hotel stay. Thank you!,2019-05-17,
4225,5 stars,Karen Malmberg,Cently always finds as many or even more coupons than the Honey app does.  Today it saved me $13.50 on a small $50 order!  That is a significant savings percentage!,2019-05-17,
4226,5 stars,Jason Ingersoll,Really cool extension. Saves money.,2019-05-16,
4227,5 stars,Chloe Grey,"Well, this is awesome. Surprise! I don't have to hunt for coupon codes.",2019-05-16,
4228,5 stars,Janet Kirby-Drummond,This site is the easiest way to save on all my on-line purchases.  Wish I had it even 6 months or a year ago.  Thanks.,2019-05-16,
4229,5 stars,Christy McCallion,saved 15.00,2019-05-16,
4230,5 stars,Kelsie Mann,Saved me $9 on an ebay purchase that I didn't even think about checking for coupons on!,2019-05-16,
4231,5 stars,Family Legacy Property Group,No more searching Google to try to find a working discount code. Cently has saved me so much money over the last year. I love it!,2019-05-16,
4232,5 stars,Nancy Law,Awesome!  Saved me $10 and I wasn't aware there were promotional codes out there for my shopping experience.,2019-05-15,
4233,5 stars,Mike Krzyzanowski,Great extension that saves me the time of searching for coupons or discount codes!,2019-05-15,
4234,5 stars,Karen Thompson,"Cently saved me $5.99 on an item I wanted to try.  This is my first time using Cently, but definitely will NOT be my last.  Thank you, Cently",2019-05-15,
4235,5 stars,Layton Burdette,Saved me $14.00 on a $139.99 Car Battery with a 3 year full swop-out at batteriesplus.com!,2019-05-15,
4236,5 stars,Ashley Goldstein,Saved me money when other extensions didn't find a code!,2019-05-15,
4237,5 stars,antoinette Comiskey,WOW just saved $45 bucks on 2 pairs of shadyrays sunglasses!! Thanks Cently!,2019-05-15,
4238,5 stars,Sherry Reppert,It automatically searches for better deals!  This time it saved my over $7!  Yay Cently!!!!,2019-05-14,
4239,4 stars,Caroline Franz,great,2019-05-14,
4240,5 stars,Tammy Dias,"I had added the ""Cently"" to my computer a while back and when I order something online it pops up to save me even more money, if possible. Well this time I was ordering Popcornopolis Popcorn and Cently found a better deal-I'm stoked!!",2019-05-14,
4241,5 stars,Jennifer Bursey-Foo,Same me over $50 on a $200 order,2019-05-14,
4242,5 stars,Tripping Over Dogs,Just saved me $129 at Target online on $800 of patio furniture!,2019-05-14,
4243,5 stars,Landon,"I've been pleasantly surprised by this extension over and over again! I love how quick and simple it is. It has found coupons I didn't even know were available to me.

Shout out to the Cently team!",2019-05-14,
4244,4 stars,Jasmine Ling,"The places I shop often don't have coupons available, but I like that everything is automatic and the pop up reminds you to use it. Nicely designed and handy.",2019-05-13,
4245,5 stars,Angie Cella,Saves me money all the time.  Just added it to my browser and it automatically discounts purchases for me. So simple - love it!,2019-05-13,
4246,5 stars,pete,Saves me money and works perfectly!,2019-05-13,
4247,4 stars,Patti Kirk,Was surprised when it popped up!,2019-05-13,
4248,5 stars,Mitsy Good,Saved 10% PLUS MY TIME not having to search for a code that worked - Cently did it for me!!,2019-05-13,
4249,5 stars,Nicole Palumbo,simple to use and saves me money!  win-win,2019-05-12,
4250,5 stars,Ian Taylor,saved me over £8 off a single item and saved me searching for codes - great !,2019-05-12,
4251,5 stars,john heyden,"saved me $2.98, as a popup surprise!!",2019-05-12,
4252,5 stars,Norti Ponce de Leon,Love this app!,2019-05-11,
4253,5 stars,Blake Hudson,Works well!,2019-05-11,
4254,5 stars,Marvin Juntermanns,TOP! Besser geht net,2019-05-11,
4255,5 stars,Ollie Wooden,This was  easier than I image,2019-05-11,
4256,5 stars,William D Canty,"Thought my discount was applied, then Cently popped up and saved me another $27.20.  Easy and the best!!!",2019-05-10,
4257,5 stars,D Thomas,Saved me $3 on an online order with a coupon.  I didn't even know there was a coupon.  What a great application.,2019-05-10,
4258,5 stars,Daniel Glass,"There's really no reason not to use it. Unless of course we find out that the extention is actually secretly stealing data from your computer somehow, then I'd probably rate them with 1 star.",2019-05-10,
4259,5 stars,Jason Buckley Tile Company,cently saved me $29 I love these guys,2019-05-10,
4260,5 stars,Ray Betterbid,Cently is terrific.  I was just about to buy and they gave me a discount code and saved me $14 and change.  Fabulous!,2019-05-10,
4261,5 stars,Dorin Sisneros,Love this app it does all the work!,2019-05-10,
4262,5 stars,Paul Kirkner,Very cool!  Who doesn't want to save money?,2019-05-09,
4263,4 stars,James Durnford,Saved 55 dollars on an order that no other coupon app had codes for. Only amounted to about 5% of the order but I'll take 5% over 0% any day.,2019-05-09,
4264,5 stars,Brandon McBride,Expected to save a buck here and there. Just saved $9.19 on a Dominos order.,2019-05-09,
4265,5 stars,James Wendte,Saved me $25 at checkout.,2019-05-09,
4266,5 stars,EMMET EVANS,got 15 percent off unaware it was possible great service,2019-05-08,
4267,5 stars,Roger I Miles,Quick and easy!,2019-05-08,
4268,5 stars,David Warner,I saved $20 off an $80 order plus I got all the discounts from the seller as well.  Great deal. $20 for doing nothing but using the apt.  I feel great!!,2019-05-08,
4269,5 stars,Colleen Huberty,Thanks Cently for saving me money I didn't know I could save!,2019-05-07,
4270,5 stars,Denise Jennings,just saved $36,2019-05-07,
4271,5 stars,Ricardo Valdivia,"Saved me 40% on a $70.00 purchase! I didn't know there was any sale or discount offered, Cently prompted me automatically and I save 40% in a few seconds.",2019-05-07,
4272,5 stars,Keli Washburn,"This extension has found me multiple coupon codes I didn't know about. Most recently, It got me a $19 hair product for FREE!",2019-05-07,
4273,5 stars,Tracie Spruill,Always a great surprise! Just saved $3,2019-05-06,
4274,5 stars,aliciasoledad,"You saved me $15 on an order I didn't think I could save on. I absolutely love this, thanks!",2019-05-06,
4275,5 stars,William Young,"Cently just saved me over $30 on an order I had no idea there were coupons for, it just popped up at checkout! I'm impressed!",2019-05-06,
4276,5 stars,Jimmy Abalos,If you are considering using cently you should save your time for shopping with savings everywhere. I suggest this to everyone I know and now even people I don't. I was just about to place a 40 dollar order and bummed that id be spending almost 40 when I was wanting to spend 30 and cently found me savings to make my cost 30.60! Thank you Cently!,2019-05-06,
4277,5 stars,Dean,Saved me over $6 on a $25 purchase.,2019-05-06,
4278,5 stars,Kat Snyder,I love it when Cently finds money and surprises me at the check out with a decent amount of $$$ off the total.  It's always a nice and welcome surprise.  Thank you.,2019-05-06,
4279,5 stars,Barbara Rusk,Cently save me $10.60 with just a click of the mouse! Love it.,2019-05-05,
4280,5 stars,Marie M,Great site!!!,2019-05-05,
4281,5 stars,Alane S. Megna,This is a handy extension that can save you money if you order from a variety of different sites. It definitely saves time in manually pasting in codes.,2019-05-05,
4282,5 stars,George Shimer,Cently has found me several discounts on products I buy,2019-05-05,
4283,5 stars,Donna Schwanz,"I almost canceled order when I saw the total, especially shipping charge. But then Cently came in and changed my mind. I saved a considerable amount, thank you!",2019-05-05,
4284,5 stars,James McIntyre,Saved 10.00 . A Great Service.,2019-05-05,
4285,4 stars,A B,"saved me $15. It doesn't pop up everytime I purchase online which would be helpful, even if it means it is just going to say there is no coupon code.",2019-05-04,
4286,5 stars,Alyssa Green,Helped save $7.50 which is nice because we will need it for more supplies.,2019-05-04,
4287,5 stars,Daniel Herche,Saved me 12 bucks on Mother's Day Flowers! Thanks Cently!,2019-05-04,
4288,5 stars,Sequim Sunnyside Mini Storage,"Saved me over $20 the first time I tried it, Thanks Cently!",2019-05-04,
4289,5 stars,Dramma 12,SAved me money on a mother's day purchase!,2019-05-04,
4290,5 stars,S S,works well!,2019-05-04,
4291,5 stars,Guillaume Lewis,saved $20 bucks didn't know was available.  Thanks!,2019-05-03,
4292,5 stars,Nancy Zombek,saved me money,2019-05-03,
4293,5 stars,sabina cohen,You Are the best . Saving the day !,2019-05-03,
4294,4 stars,Kent,"kind of nice.  Saved $3 on ebay purchase, let Cently do pushups for me!",2019-05-03,
4295,5 stars,Hannah Brennan,"There is literally no reason not to use this. It's free and hunts codes for you so you don't have to. Just saved $15. Granted, you could find these on your own with some hunting. But maybe they'll find a better one (and it just takes a couple seconds of scanning at checkout.)",2019-05-03,
4296,4 stars,Marlee Zrut,It saved me $3.00 on an order.  It wasn't a big savings but anything is good and greatly appreciated in my situation I am in.  I never knew there was a way to check for discount codes.  Thank you.,2019-05-03,
4297,4 stars,Alisha Sharps,"Love that this extension runs in the background and automatically pops up at checkout. There arent always discounts to be applied, but not for lack of trying from cently; when there is a discount, cently applies it. Saves a few dollars here and there on orders I would be placing anyway, so, whats not to love about it?!.",2019-05-03,
4298,5 stars,Scott Werner,"I just saved about $15.00 off a $95 purchase from Target!  I love this!  Thank you, Cently!",2019-05-03,
4299,5 stars,Justin Davison,Just saved me $3 at Ebay that I was certainly not expecting.  THANKS CENTLY!,2019-05-03,
4300,5 stars,slyons2424,Love Gently. It's amazing how excited I get over a lil $3.00 discount on a $20 item. It's also 15%! Get Gently!,2019-05-03,
4301,5 stars,Lindsay Fox,"Always saves me money, even when I think I am getting the best price! Love, LOVE!!!",2019-05-03,
4302,5 stars,Jared Baker,"Cently is sooooooo easy, it takes you an additional 10 seconds and saves you real money. I save an average of $3 to $5 per order. It all adds up. Thanks Cently!!!!!!!",2019-05-02,
4303,5 stars,Sabrina,saved me $10 i didnt even know about the coupon code. the site was only going to give me 5% for sigining up but this app found a much better code,2019-05-02,
4304,5 stars,Eddy Etter,"Stays in the background until you are checking out at an online retailer and then pops up to ask if you want it to (quickly!) check for promo codes. If you say yes, it not only searches for the best code, it inputs it automatically and then asks if you accept whatever discount it has found for you! Couldn't be easier or more useful.",2019-05-02,
4305,5 stars,Cindy Donelson,Very useful app. Enjoy getting a discount!,2019-05-02,
4306,5 stars,Neil Mammen,Saves money quickly.,2019-05-02,
4307,4 stars,Eva Furmanska,very nice!,2019-05-02,
4308,5 stars,G G,Saves me lots of $$$!,2019-05-02,
4309,5 stars,C. Maxx Benjamin,Thank you so much.,2019-05-02,
4310,5 stars,Telena F,"Very nice!!!! saved me $9.99 on item i didn't know i could get off, thanks !!!",2019-05-01,
4311,5 stars,Brinn F,"I love how the reminder pops up to click and see if there's savings.  I just used it, not at all expecting to see any savings, and it found some for me!  What a great surprise!!",2019-05-01,
4312,5 stars,Jonathan S,"I almost never write reviews, but this one was worth it. Great app, works quickly, saves money. Enough said!",2019-05-01,
4313,5 stars,nicole A everman,"i didnt have to do anything i was checking out the app popped up and within seconds i saved 3,00 and i didnt do a thing to earn it. great app",2019-05-01,
4314,5 stars,Josh Jones,Just saved $3 on $35 Ebay purchase. I have saved close to $100 over the time I've used Cently. Just let it run and bam you got savings.,2019-05-01,
4315,4 stars,Jerry Sieve,Saved me money without much trouble.,2019-05-01,
4316,5 stars,Charles Knox,I really appreciate cently for finding coupons that lowered my total. Thanks again!,2019-05-01,
4317,4 stars,C Sanders,Didnt even have to look for a discount. Pretty awesome!,2019-05-01,
4318,5 stars,Neil Devine,"This extension is one of the best out there in my experience. It continually saves me $ on many purchases, often times unexpectedly. Thank you Cently!",2019-05-01,
4319,5 stars,Laurel File,Always pops up and finds the best coupons. it just saved me $3 on a $12 dollar item.  Awesome!,2019-05-01,
4320,5 stars,Erin Watson,"Cently has been popping up in my online orders for awhile.  No luck until today- saved me shipping on a coupon i didn't know about.  Free stuff is free stuff, amirite??",2019-04-30,1 out of 2 people found this helpful
4321,5 stars,Justin,"Didn't think I would save money on a eBay order, but it knocked $3 off (on top of already having free shipping).  You are definitely doing yourself a disservice by not installing this extension.",2019-04-30,
4322,5 stars,IsThatKeshaDee,"coupon galore!!! so far so good, I am satisfied with the deals I'm saving.",2019-04-30,
4323,5 stars,Rich Weiss,reduced an order to under $1.50...great...,2019-04-30,
4324,5 stars,Silverio Ochoa,its works! thanks !!!!!!!!!!!!!!!!!!!!,2019-04-30,
4325,5 stars,Jennifer,Saved $3.00 in 30 seconds,2019-04-30,
4326,5 stars,H Kokotan,I can't believe it - Cently got me free shipping............makes a big difference!,2019-04-30,
4327,5 stars,Kate Reynolds,"Love, Love, Love Gently always saves me a ton of money!",2019-04-30,
4328,5 stars,Robin Heilmann,Always saves me time looking for coupons and deals!,2019-04-30,
4329,5 stars,מיכאלה פרץ,מדהים ! תוסף שווה ברמות :),2019-04-29,
4330,5 stars,Christine Dugdale,saved me over £7 on a £49 order in under a minute! Great :),2019-04-29,
4331,5 stars,Patrick H.,"I wasn't even aware there was a savings to be had, and Cently pops up and saved me $9 on the order.... Now with that you can't go wrong,",2019-04-29,
4332,5 stars,Tammy Mansfield,Saved me 10.00 on an order I didn't think could receive a discount.,2019-04-29,
4333,5 stars,Terri Levy,Saved 30% instead of 20% at JCP.  Thank you!,2019-04-29,
4334,5 stars,Steven Amos,"Works in UK too. Pops up, searches, saves money- does the job! Cheers, Steven",2019-04-29,
4335,5 stars,Steve Boyd,"Super helpful, fast and easy!",2019-04-28,
4336,5 stars,Brittany Sibenaller,I love when it prompts me that coupons are available! save so much money with Cently!!,2019-04-28,
4337,5 stars,Jill Cook,Never a time that I don't save. Love this site saving $30.00 on my last order March 2019.,2019-04-28,
4338,5 stars,docfitness,Great saves you money.,2019-04-28,
4339,5 stars,Caroline Vandriel,Found a coupon when I couldn't. Saves time and money!,2019-04-28,
4340,5 stars,Debrina Alecia,It's an amazing tool! Works perfectly and makes me aware of discounts for participating websites.,2019-04-27,
4341,5 stars,Deb Murphy,Love how quickly it searches for and usually finds an additional discount!,2019-04-27,
4342,5 stars,Dianne Cruce,Cently  just saved me $15.00. Wonderful.,2019-04-27,
4343,5 stars,Fix Me Jesus (LickMaster),Love How You Guys Have Me Saving Money,2019-04-27,
4344,4 stars,maureen Christiansen,Handy way to save money! Waiting for more sites to join...,2019-04-26,
4345,5 stars,Janna Hall Hopson,Use it ALWAYS and it is a rare occasion that my code is better than theirs!,2019-04-26,
4346,5 stars,Denise Johnson,"This was awesome! This site saved me almost $10 without me having to do anything but click, ""try it""! Thank you!",2019-04-26,
4347,5 stars,Slicks Chick,saved me $5 that I didn't know about :),2019-04-26,
4348,5 stars,Chris Kuhn,Always finding me savings.,2019-04-26,
4349,5 stars,Tim Mooney,"saved 5.99 , nice app",2019-04-26,
4350,5 stars,Katherine Denton,I wasn't expecting anything but ended up saving almost 1/2 on my item!!!,2019-04-26,
4351,5 stars,C M,Saved me $5!  Awesome!!,2019-04-26,
