,rate,user,comment,comment_time,helpful
1837,5 stars,Bruce Hargrave,"Fantastic App!  Runs in the background and saves you £££s!
Coupert works well and has saved me a significant amount in the few months I have been using it - highly recommended!",2023-08-05,
1838,5 stars,Kit Kotler,Love Coupert!  Sometimes I save more than I spent!,2023-08-04,1 person found this review to be helpful
1839,5 stars,Mayara Resende,simplesmente incrivel,2023-08-04,2 out of 2 people found this helpful
1840,5 stars,Angelika,"Einfach super, man spart enorm.",2023-08-04,
1841,5 stars,Serge Puentedura,Merci § Un économie de 20 % du montant de mon acaht m'a été permise.,2023-08-04,
1842,5 stars,Astral,Gives discounts on all sites,2023-08-04,
1843,5 stars,Deborah McCord,Great app!!! Saves me money!!,2023-08-04,1 person found this review to be helpful
1844,5 stars,Cristian Tudose,"Great app, use it all the time!",2023-08-03,1 person found this review to be helpful
1845,5 stars,Franklin Alblas,"franklin , super lenzen,",2023-08-03,
1846,5 stars,Pete OTTER,Saved me probably around £100 over a year or 2 ANNND given me £40 worth of Amazon vouchers... I'm not sure how this business model works but I LIKE IT! Definitely recommend,2023-08-03,1 person found this review to be helpful
1847,4 stars,Rebecca Draper,I saved 16,2023-08-03,
1848,5 stars,Jenny Harris,Coupert is so easy to use and finds great discounts.,2023-08-03,
1849,5 stars,Dee Ior,This works!,2023-08-03,
1850,5 stars,Breeze Davis,"I wish I had Coupert long ago!! It's so nice, and it always gets me deals on flights and other things!! I definitely recommend!!",2023-08-03,
1851,3 stars,hannastrid42,alles ok,2023-08-03,
1852,5 stars,Leta Maler,Saved $6. Yeah,2023-08-03,1 person found this review to be helpful
1853,5 stars,Donna Partain,"croupert is worth adding, it automatically runs all available coupons at once.",2023-08-02,1 person found this review to be helpful
1854,5 stars,Marie-Cécile Chaudré-Etchart,Efficace ! Merci ! j'ai économisé 18€ :),2023-08-02,
1855,4 stars,Markus Bernd Schmidt,ok,2023-08-02,
1856,5 stars,simon gibbons,"No fuss, just let it do it's stuff and watch the savings..",2023-08-02,1 person found this review to be helpful
1857,5 stars,Robert Merida,"Very fast, you don't have to copy and paste; the program does it for you automatically.",2023-08-02,1 person found this review to be helpful
1858,5 stars,Denni Ramon Acevedo Diaz,Tremenda... muchos descuentos y realmente te devuelven efectivo.,2023-08-02,
1859,5 stars,Sergio Manzanarez,muy precisas los cupones al momento de hacer chekout,2023-08-02,
1860,5 stars,Biblioteca Silvio M. Barros,super recomendo! Quem não fica feliz com um desconto né,2023-08-02,1 person found this review to be helpful
1861,5 stars,Angela P,I just saved $27 dollars! Yay!,2023-08-02,1 person found this review to be helpful
1862,5 stars,Ayoub,wauw good,2023-08-02,
1863,5 stars,_serdar_67_,ich wollte eine vpn bei nordvpn kaufen und durch einen klick habe ich 50€ gespart. unglaublich,2023-08-01,
1864,5 stars,Shafat Al Nomani,I have tried some other apps. Coupert could find savings when no other app could.,2023-08-01,1 person found this review to be helpful
1865,5 stars,Arthur Lane,Best product for weight loss!,2023-08-01,1 out of 2 people found this helpful
1866,5 stars,Cynthia Furlow,This has saved me so much money!!,2023-08-01,1 person found this review to be unhelpful
1867,5 stars,Angela Möller,einfach super zum sparen!!!,2023-08-01,
1868,5 stars,Sixtenizer,Heel gebruiksvriendelijk en de cashback is geweldig,2023-08-01,
1869,5 stars,Victorien Dehaybe,Très bien ! Merci :),2023-08-01,1 person found this review to be helpful
1870,5 stars,Raoul Donnarumma,"OTTIMA E VELOCE A VOLTE SI INCANTA NON METTENDOTI QUELLO PIù CONVENIENTE,
MA PER IL RESTO E DAVVERO COMODA",2023-08-01,
1871,5 stars,Lavois Campbell,love it!,2023-07-31,1 person found this review to be unhelpful
1872,5 stars,Nikos Nikos,Merci pour les avantages,2023-07-31,2 out of 3 people found this helpful
1873,1 stars,Michael Venturelli,"Non funziona, temo sia un mega scam e basta. trova sconti che fanno crashare la pagina e si riavvia 
inutile",2023-07-31,
1874,5 stars,潘燚,Wow~,2023-07-31,
1875,5 stars,Wendy F Lang,It is good to know that we are getting the Advantage of all the coupons available to us. Thank  you!,2023-07-31,
1876,5 stars,Maritza Espinoza,Great app so far.  Always finding discounts.,2023-07-31,
1877,4 stars,Hugo Malgrain,:) fonctionnel,2023-07-30,2 out of 2 people found this helpful
1878,5 stars,Diego Cardoso,incrivel,2023-07-30,1 out of 3 people found this helpful
1879,5 stars,Jacqueline Duplois,Bin total happy dies installiert zu haben. Es super!!!!,2023-07-30,1 person found this review to be helpful
1880,5 stars,Carol Phillips,I love this.  It does all the hard work for me and saves me pounds.,2023-07-30,
1881,5 stars,Maria Mouton,I love the cash back and the app on the phone is really good to,2023-07-30,
1882,5 stars,Alex Truett,This was kind of sketching me out at first but it's actually saved me loads of money and works way better than honey imo,2023-07-30,
1883,5 stars,Roni B,Great extension that saves me money!,2023-07-30,
1884,5 stars,Sherry Hoffman,Saves money when you couldn't find additional coupons on your own. Amazing.,2023-07-30,
1885,4 stars,Silke Van de Kelft,Handig dat dit zelf aangeeft wanneer er kortingen te vinden zijn.,2023-07-30,
1886,5 stars,Sophie Kostin,It take the headache out of trying to find a working coupon code. Love it!,2023-07-30,1 person found this review to be helpful
1887,1 stars,Mr Naab,Fos.. Semmire se jó. Ne szedd le,2023-07-29,11 out of 11 people found this helpful
1888,5 stars,Tony Graham,Great money saver!,2023-07-29,
1889,5 stars,Jimmy Brown,outstanding very helpful,2023-07-29,
1890,5 stars,Kim Comella,Coupert works great.  It is automatic.,2023-07-29,
1891,5 stars,Masih Shadkam,"I did online shopping few times and with Coupert I saved few dollars, I like it...",2023-07-29,
1892,5 stars,elaine kirkby,"Saving any amount, it is better than nothing, right? It all helps, thanks Coupert.",2023-07-29,1 person found this review to be helpful
1893,1 stars,NATHALIE KERR,"Je ne comprends pas le fonctionnement ???? à chaque essai, un test se met en route et ... voilà ! rien de plus ??????",2023-07-28,2 out of 2 people found this helpful
1894,5 stars,Jenny Lee,saved 3.89 off a 15 pound order x Great codes x thankyou,2023-07-28,
1895,5 stars,Larry Tucker,Saved me 9% with no effort. Love it.,2023-07-28,
1896,5 stars,Anderson Andrade,"O melhor e ainda pagar menos nos produtos, adorei!",2023-07-28,1 person found this review to be helpful
1897,5 stars,Jennifer Enrile,It is annoying but wait for it because it will save you money with the coupons!,2023-07-28,
1898,5 stars,Leanne Fox,Saved so much money!!!!,2023-07-28,
1899,5 stars,Dawnte Blocker,perfect,2023-07-27,
1900,5 stars,Ashley Alexander,Extremely helpful! Highly recommend!,2023-07-27,1 person found this review to be helpful
1901,5 stars,Carol Arvo,Very impressive.  Great,2023-07-27,1 person found this review to be helpful
1902,5 stars,Nikhil Soni,Amazing,2023-07-27,
1903,4 stars,Diane Banks,Saves me money every time i go shopping online (;,2023-07-27,1 person found this review to be helpful
1904,5 stars,Sarah Em,Saved me a bunch of money on my travel photobooks!,2023-07-26,1 person found this review to be helpful
1905,5 stars,Karen Melck,"So easy to use, it checks anything I buy and some great savings.",2023-07-26,2 out of 2 people found this helpful
1906,5 stars,Karen Goodwin,What a welcome surprise!,2023-07-26,1 person found this review to be helpful
1907,5 stars,Adél Kovács,"Imádom, nagyon jó alkalmazás, jó visszatérítés, jó ügyfélszolgálat",2023-07-26,0 out of 6 people found this helpful
1908,5 stars,Nyssa Ellis,neato,2023-07-26,1 person found this review to be helpful
1909,5 stars,JudithKaren Eymard,just added it to my browser and its asking for a review - i hope it's as good as everyone says it is.,2023-07-26,
1910,5 stars,margret groot,Helemaal top hij zoekt zelf de hoogste korting,2023-07-26,
1911,5 stars,Mylene væringstad,great app!!!:D,2023-07-26,
1912,5 stars,jessie terry,Amazing service,2023-07-26,
1913,5 stars,iram ch,loved it,2023-07-25,1 person found this review to be helpful
1914,5 stars,Shane Bec,ITS THE BEST,2023-07-25,1 person found this review to be helpful
1915,5 stars,Alex JB3,It works ppl.,2023-07-25,1 person found this review to be unhelpful
1916,5 stars,Robert Sitts,fantastic savings ill always use this super savings,2023-07-25,1 person found this review to be helpful
1917,5 stars,Joseph roblox,amazing,2023-07-25,
1918,5 stars,Gabriel Lima,"Primeira vez, e foi ótimoo...",2023-07-25,2 out of 2 people found this helpful
1919,5 stars,DIB Gaming,best thing I received ten dollars or twenty nine,2023-07-24,
1920,5 stars,alain maury,super ......,2023-07-24,2 out of 2 people found this helpful
1921,5 stars,lisa,Love It!,2023-07-24,
1922,5 stars,Vincent Blair,Bro it saved me 100 bucks,2023-07-24,
1923,5 stars,Mark Seagondollar,5 bucks is 5 bucks,2023-07-24,
1924,5 stars,Marian Haire,Excellent result,2023-07-24,1 person found this review to be helpful
1925,5 stars,María del Carmen Olalla Jimena,estupenda aplicacion,2023-07-24,
1926,5 stars,D’Erricka Byers (Ronan & Mommy),The money i save is crazy! Thank you,2023-07-24,1 person found this review to be helpful
1927,5 stars,Edd Thorne,Excellent! Added it onto to Chrome and it automatically does its thing! Brilliant.,2023-07-23,2 out of 2 people found this helpful
1928,5 stars,Lisa Ducharme,Great savings that you never expected!,2023-07-23,1 person found this review to be helpful
1929,5 stars,Christopher Arnold,I've been voluntarily paying full price for things for HOW long?!  This is great!,2023-07-22,1 person found this review to be helpful
1930,5 stars,yves cogneras,super site pour faire des économies- calcule automatiquement les réductions-je recommande à 200%-merci beaucoup- Corinne,2023-07-22,2 out of 2 people found this helpful
1931,5 stars,Dee Cee,Have saved so much money with this extension.,2023-07-22,1 person found this review to be helpful
1932,5 stars,Carolyn Thompson,With today's economy I need to save money where ever I can.  Coupert always searches several codes to find a discount.,2023-07-22,
1933,5 stars,Ghyslaine Michelas,"6,11€ d'économie sur une commande à moins de 60  € ce n'est pas négligeable ! J'en profite ! Merci",2023-07-22,2 out of 2 people found this helpful
1934,5 stars,real jung,"Coupert replaced another app I used. I prefer Coupert because it includes it's own coupons, I have saved more with Coupert and highly recommend!",2023-07-22,1 person found this review to be helpful
1935,4 stars,Donald Pierce,This APP is the real thing and will save you money and space and time. And you don't  NEED OPM to PURCHASE IT.,2023-07-22,
1936,5 stars,Phillipi Bravo,Funciona realmente e toda economia é bem vinda!!,2023-07-22,2 out of 2 people found this helpful
1937,5 stars,cindy gallant,Wow!!!!!  honestly just saved me $194   which was 50% off   thank you so much,2023-07-21,2 out of 2 people found this helpful
1938,4 stars,Joseph Busby,This is my first purchase and first review.  The savings so far is significant.  Can't wait to see what happens next.,2023-07-21,2 out of 2 people found this helpful
1939,5 stars,Firmin Haeseryn,"Fantastisch goed voor iedereen om geld te besparen, zeker nu in deze zeer duren tijden !",2023-07-21,1 person found this review to be helpful
1940,5 stars,Karen Lara-Augustine,Awesome.,2023-07-21,1 person found this review to be helpful
1941,5 stars,Lara Woods,"Awesome extension!

This extension has saved me tons of money on mainstream shopping websites - would recommend it to all!",2023-07-21,2 out of 2 people found this helpful
1942,5 stars,eXotic Drift & Race,"Honest review, this is absolutely amazing. Every time I went to buy keys for games or something, I got discounts. Money are not much, but on big buys you start to save a lot and I could cashback like 5-10 bucks, which is 1 game basically.",2023-07-21,2 out of 2 people found this helpful
1943,5 stars,krisnna pal singh,"It helps to save you a lot, give it a try.",2023-07-21,1 person found this review to be helpful
1944,5 stars,Debbie Lasley,I just saved $140 - awesome!,2023-07-21,1 person found this review to be helpful
1945,5 stars,Sibel Kavak,Perfekt:),2023-07-21,
1946,5 stars,Lamisha Fleming,EXCELLENCT,2023-07-21,1 person found this review to be helpful
1947,5 stars,Robert Vaclav,Always lets me save a lot of money from these coupons!,2023-07-21,1 person found this review to be helpful
1948,5 stars,ERNIE RODRIGUEZ,This is a no brainer!  I always save and it takes the mission away of having to search for coupons.  Its so easy.,2023-07-21,1 person found this review to be helpful
1949,5 stars,Rubina Kapadia,excellent saving,2023-07-20,
1950,5 stars,Jenny Burm,Excellent ! Thank you.,2023-07-20,1 person found this review to be unhelpful
1951,5 stars,Carole Deakin,Excellent ! It works almost every time & I have saved lots of money. Thank you.,2023-07-20,
1952,3 stars,Ryan Robison,"Since installing Cupert, it has saved me some mon\ey!  Their % cash back is good as well.  The only con w/Cupert is rather low success in finding coupons that have not expired.
    I've only used it maybe 5-7 times.  So, hopefully as I continue to shop, my experience with Cupert will get better!",2023-07-20,
1953,5 stars,offerte per tutti,"All' inizio ero titubante perchè in alcuni siti, i coupons non venivano accettati forse perchè eran già scaduti. Ho acquistato poi sul sito Stroili e grazie a Coupert ho risparmiato ben 29.99€!",2023-07-19,
1954,4 stars,Mike Paez,Immer ein tolles Gudi!!!!,2023-07-19,
1955,5 stars,Sankalp Seksaria,Amazing extension and application very helpful to earn rewards,2023-07-19,1 person found this review to be helpful
1956,4 stars,Darrell Collins,fOUND IT REALLY HELPFUL,2023-07-19,1 person found this review to be helpful
1957,5 stars,Conrad Desrosiers,"Easy way to save cash,  Good potential to save alot.",2023-07-19,2 out of 2 people found this helpful
1958,5 stars,Shelia60fly,Cha Ching! Saved me money!,2023-07-19,1 person found this review to be helpful
1959,5 stars,Sadia Chowdhury,Love the whole experience... and constant discounts!,2023-07-19,1 person found this review to be helpful
1960,5 stars,Gregory Hill,My favorite coupon site!,2023-07-19,
1961,5 stars,Rusty Johnston,I love how Coupert can apply all coupon codes for you.  Just sit back and watch the savings!!,2023-07-19,
1962,5 stars,Wallifornia Pictures,Vous etes les meilleurs,2023-07-19,2 out of 2 people found this helpful
1963,5 stars,A Chrome Web Store user,super ça marche,2023-07-19,
1964,5 stars,christie arnold,tres bonne extension merci a vous,2023-07-18,1 person found this review to be helpful
1965,5 stars,Shin-Nae Moon,saves money,2023-07-18,1 person found this review to be helpful
1966,5 stars,Joanne Willis,"Love this, saves so much money",2023-07-18,
1967,5 stars,Diana Adams,"Excellent, great savings.",2023-07-18,
1968,5 stars,Thomas Bernhart,So easy ... and it works!,2023-07-18,
1969,5 stars,Fat Az,super code,2023-07-18,1 person found this review to be helpful
1970,5 stars,Michael Keating,100 % brilliant,2023-07-18,
1971,5 stars,Alpha Chinoz (Alphachinoz),"Installed this and more or less forgot about it... Today I was going to buy some subscriptions online when this extension suddenly started nagging about some discounts - turned out I just saved about 10% on my order, which actually was really neat! I am definitely keeping this, because it actually works :)",2023-07-18,
1972,5 stars,Randie Clark,I love coupons and I find that Coupert is the best for saving me money.  I look forward to checking every time I order on line.  Thank you Coupert.,2023-07-18,
1973,5 stars,Mc Cosmetics,LO MEJOR!!!!!,2023-07-18,
1974,4 stars,윤영지,좋은것같습니다,2023-07-18,1 out of 2 people found this helpful
1975,5 stars,luziana sales,"AMEI, SUPER RECOMENDO!",2023-07-18,4 out of 4 people found this helpful
1976,5 stars,Cornelia Seidel,geniale Sache immer einiges gespart,2023-07-17,1 out of 2 people found this helpful
1977,5 stars,Jonny Stahl,Just Awsome,2023-07-17,
1978,5 stars,marie jeanne nazabal,TRES INTERESSANT POUR DE BONNES REMISES,2023-07-17,5 out of 5 people found this helpful
1979,5 stars,jacqueline colman,SUPER,2023-07-17,1 person found this review to be helpful
1980,5 stars,Rebecca Berton,I installed Coupert just to see if it would work. It does. I get discounts all the time. It's always a nice surprise.,2023-07-17,
1981,5 stars,Jean Duncan,love coupert it gives you great saving  its magic,2023-07-17,
1982,5 stars,michle garbige,this is the best,2023-07-17,
1983,5 stars,KoKo Black,"I love shopping online, and thank you for this, saving me here and there. :)",2023-07-17,
1984,5 stars,Mark Stophel,wont buy without savings code.,2023-07-17,1 person found this review to be unhelpful
1985,1 stars,Richard Časár,"Shows ""hidden promo codes"" for a website, makes you install it's extension to reveal it and after installation it says ""it does not support the website yet"". Horrible abusers, shame on your practices. Avoid company like this, better use their competitors.",2023-07-17,1 out of 2 people found this helpful
1986,5 stars,Anita Gondy,Love it,2023-07-17,
1987,1 stars,khaled ameen,"i installed it , to use it for Mobbin, but after that the extension said ""we don't support Mobbin""! 
You said support Mobbin in your site!!",2023-07-16,2 out of 2 people found this helpful
1988,5 stars,Nadia Young,"I absolutely love using Coupert on my chrome google extenstion , as it allows me to get valuable discounts against most online shopping, including my catalogue with Studio, Freemans, Next and ambrose wilson and my online shopping at Morrisons and Asda. For some reason it is no longer working for Tescos but everything else is great.",2023-07-16,
1989,5 stars,Essele Miller,This is the APP for shoppers. Love it,2023-07-16,
1990,5 stars,wiick leo,no negatives,2023-07-16,
1991,5 stars,Abner Cervantes,"Una app excelente y muy útil, haz tus compras y poco a poco veras el dinerito que vas juntando, ya es la segunda vez que realizo retiros y fueron 15 dls",2023-07-16,
1992,4 stars,NeMenge,Bisher bei fast jedem Einkauf min. 10% gespart. Vorher hab ich selber nach Couponcodes gesucht. Also spare ich jetzt auch noch sehr viel Zeit und nerven. Nur was passiert mit den gesammelten Daten?,2023-07-16,2 out of 2 people found this helpful
1993,5 stars,Franciele Teixeira,Super pratico vale a pena instalar,2023-07-16,3 out of 3 people found this helpful
1994,5 stars,Stan Green,saved me loads well happy,2023-07-15,2 out of 2 people found this helpful
1995,5 stars,Arizona Flyer (Stephen Roland),I LOVE the automatic coupon application feature. Simply pressed one button and saved $12!,2023-07-15,1 person found this review to be helpful
1996,5 stars,Jay Louise,First purchase £10 off!!,2023-07-15,
1997,5 stars,vito russo,top,2023-07-15,2 out of 2 people found this helpful
1998,5 stars,Creimom 2,Just saved $13 on $92 order.  Thanks!,2023-07-15,1 person found this review to be helpful
1999,5 stars,Siyan Dong,Amazing,2023-07-14,1 person found this review to be helpful
2000,5 stars,Felicity Zwalf,Just saved over $4.00 on a 48.00 purchase. What's not to love?!  Thanks Coupert.,2023-07-14,1 person found this review to be helpful
2001,5 stars,sonya ross,"I,be been using coupert for a while now,it,a very,very good I hadn,to used it for a few days and when I checked my saving,a I,be got 33 pounds and 31 pounds in my wow her wallet all thank,a to coupert,I,do highly recommend it to anyone even though you,re not keeping track of deal,a coupert never missed one",2023-07-14,1 person found this review to be helpful
2002,5 stars,Pier Guido Capponi,The best!,2023-07-14,
2003,5 stars,no online harrassment,Saved $57.29  worth it,2023-07-14,
2004,5 stars,David Lasier,thank you for providing the discount coupon,2023-07-14,
2005,5 stars,Con Ny,"Ich bin begeistert, heute 20 Euro gespart!!!",2023-07-13,
2006,5 stars,Steven Facer,"excellent , drives savings automatically",2023-07-13,
2007,5 stars,Olivier De Taevernier,"Très bonne application. J'ai des réductions presque à chaque fois. Par exemple ici pour une commande de 61 €, l'application m'a trouvé un code qui m'a fait économiser 5 €.",2023-07-13,
2008,4 stars,Cameron Gregoire,Sympa comme application.,2023-07-13,1 person found this review to be helpful
2009,5 stars,Ian Cormack,Loved it.  Just saved $17,2023-07-13,
2010,5 stars,Kalel Juárez,Muy útil y el hecho de que pruebe los cupones de forma automatica por tí es una joya,2023-07-13,
2011,5 stars,Mustafa Abuzaid,i love this app . you just have to know hosw to use it ...,2023-07-13,
2012,5 stars,kay houghtaling,SAved me $$ on my first order! thanks!,2023-07-13,
2013,1 stars,Harry Hart,"I have use Coupert for the last few years, it all started out okay but they almost NEVER credit you your cashback... the last 4 times i used i received nothing even though it is activated.

I reach out to support and even provide screenshots of my cashback being active during and after the checkout proccess and they still say ""cashback can't be found"".

Sadly I will be uninstalling and finding another cashback app that actually gives your your cashback.",2023-07-13,1 person found this review to be helpful
2014,5 stars,Samuel pereira,boa extensao,2023-07-13,
2015,4 stars,Rayan Abbouti,goed,2023-07-13,
2016,5 stars,Zhimo,save money!,2023-07-13,
2017,5 stars,laura hodgkinson,Love Coupert! It must have saved me so much money this year!,2023-07-13,
2018,5 stars,Cesar,Excelente extensión.,2023-07-13,
2019,1 stars,Research Analysis Account,"claims that it can save over 10 dollars on a certain web app but when attempting to use it says ""We don't support this site...""  .  Waste of time! Tricks you into installing.",2023-07-12,1 person found this review to be helpful
2020,5 stars,Kirstie Evans,I was cynical about another app claiming to save you money with dodgy discount codes that don't work. But Coupert really does work! I've saved loads and because it automatically launches and checks for codes when you checkout it takes so little effort! Love it ......,2023-07-12,
2021,5 stars,Dearra Williams,i got it done and i saved alot of money,2023-07-12,
2022,5 stars,Boat Simms,Nice to have coupons found for me instead of searching before I buy.,2023-07-12,
2023,5 stars,Christa Schuessler,Nice to have coupons found for me instead of searching before I buy.,2023-07-12,2 out of 2 people found this helpful
2024,5 stars,Carol Anne williams,Saved me $30 on a hotel tonight.,2023-07-12,
2025,5 stars,C B,"AMAZING APP, HUGE SAVINGS!!!!!!!!!!",2023-07-12,
2026,5 stars,Samantha Wells,"I have been very happy with Coupert.  It pos up when there are discounts available and I have a cashback balance of about 40 USD which is a decent a
amount I can get out at aney time of use towards another purchase.",2023-07-12,
2027,4 stars,Nabil Zaidi,sympa comme application,2023-07-12,
2028,5 stars,Marina Mulgina,AMAZING!!!,2023-07-12,1 person found this review to be helpful
2029,5 stars,clo capri,SUPER,2023-07-12,1 person found this review to be helpful
2030,5 stars,Alex Glasspool,very easy to get discount always buying yarn nice to be able to do my hobby,2023-07-11,1 person found this review to be unhelpful
2031,5 stars,Louis Gelinas,"Love it, save a lot of money...",2023-07-11,
2032,5 stars,DJ LA,great app! works well and saved me money.,2023-07-11,1 person found this review to be helpful
2033,5 stars,Mikaylie Parco,I've gotten so much cash back and so many coupons throughout the years!,2023-07-11,
2034,5 stars,Jacqueline Widmer,Ist einfach Klasse. Finde ich super toll .,2023-07-11,
2035,5 stars,Dersin Dersinn,Incroyable,2023-07-11,3 out of 3 people found this helpful
2036,5 stars,Valerie Barkley,So surprised how easy to use,2023-07-10,1 person found this review to be helpful
2037,5 stars,T Nhan,SUPER GOEDKOOP    ;   ...  MET WIE ANDER DAN .. /,2023-07-10,
2038,5 stars,Social Business Control Media,"Gracias Mil,  me hicieron ahorrar, me gustan las ofertas.",2023-07-10,
2039,5 stars,sara nesbit,"Love online shopping and love, love Coupert for the ease of finding the best discount codes",2023-07-10,
2040,5 stars,Yves Daigle,super cool,2023-07-10,2 out of 2 people found this helpful
2041,5 stars,Heather H,I refuse to shop online WITHOUT Coupert! Amazing! Who does`nt like saving?!,2023-07-10,1 person found this review to be helpful
2042,5 stars,Jacqui Hogan,These coupons make shopping at Waitrose cost effective!,2023-07-10,
2043,5 stars,Kitty Besherse,I just saved $21 on one purchase alone. It literally saved me 50%!!,2023-07-10,
2044,5 stars,Sophie Done,its  works so good,2023-07-10,
2045,5 stars,Catalina Franklin,GREAT SAVINGA,2023-07-10,
2046,5 stars,Roman,Super služba !!!,2023-07-10,
2047,5 stars,좋습니다좋구요,I Love it Thank you Coupert,2023-07-10,
2048,3 stars,Laurence Pelisson,"En principe trouve toujours de très bon code promo, mais depuis quelque temps trouve les codes mais au moment du règlement cela dit code plus valable. Très dommage",2023-07-09,1 person found this review to be helpful
2049,5 stars,raphael guiraud,"rapide, simple et efficace : 10/10",2023-07-09,2 out of 2 people found this helpful
2050,5 stars,Bobbi Jo Marceno,"Saved me money, FAST!!!!",2023-07-09,
2051,5 stars,Lily Kennedy,THIS IS AWESOME!!!!!,2023-07-09,1 person found this review to be helpful
2052,2 stars,Maurice Pothuizen,"Top, bedankt!",2023-07-09,
2053,5 stars,Avron64,amazing app thats saving me money!,2023-07-09,4 out of 4 people found this helpful
2054,5 stars,Kassidy Murray,so worth it! such great savings,2023-07-09,2 out of 2 people found this helpful
2055,5 stars,Emma-Jane Cyphus,"Amazing app, always good savings",2023-07-08,
2056,5 stars,Jota Roja,The best app ever!! always help me with discounts,2023-07-08,
2057,5 stars,De Rocco,wat ever this coupon stuff is its worth doing i keep saving money if u buy online give it a go,2023-07-08,
2058,5 stars,Moeen Shah,"what an awesome software, i am always getting the best price for my money every time i shop online. it also helps me very well in my amazon OA business.",2023-07-08,
2059,5 stars,Kylie Jedrasiak,ALWAYS GETTING DISCOUNTED PRICES LOVE IT,2023-07-08,
2060,5 stars,Nisar Hajra,Best money saver yet,2023-07-08,1 person found this review to be helpful
2061,5 stars,Beckie Goldsman,一张单自动帮我找coupon， 减了7元，给个赞！,2023-07-08,1 person found this review to be unhelpful
2062,5 stars,Havis Todd,"Just saved about 50% on a great purchase, knocked off 70 dollars on my item, hard to beat that!",2023-07-08,1 person found this review to be helpful
2063,1 stars,SHARON CARTER,Every time i've tried to use the this extention it doesn't give me any results that will work. About to remove from my computer.,2023-07-08,2 out of 3 people found this helpful
2064,5 stars,Jehat Burak Çevik,AMAZING!,2023-07-07,
2065,5 stars,Michael Burbrink,Excellent just love the coupons,2023-07-07,1 person found this review to be helpful
2066,5 stars,Jean michel gerets,"Gebruik deze altijd , al veel euro's uitgespaart . TOP !!!",2023-07-07,
2067,1 stars,Paul Ghiran,"Disingenuous scam. It advertised it has 5 coupons for a website but prompted me to install. After installing it said it doesn't even support the website. 100% a scam, I am truly disappointed to see how many 5 star reviews they managed to buy.",2023-07-07,2 out of 2 people found this helpful
2068,5 stars,levyston dorsainvil,great,2023-07-07,
2069,5 stars,Cody Bowman,"Just saved 100 bucks like a minute after downloading, huge fan!",2023-07-07,1 person found this review to be helpful
2070,5 stars,Donna Riffel,I have been searching for an At-A-Glance day/ weekly and monthly day planner.  I have used my old planner for several years and never have gone without it !  But Unfortunatly I lost track of it at a restaurant I visited with family and friends.  We had to move to another table in another section of the restaurant.  I had my planner on the floor of the table in the section we started on. But forgot to take it with me when we suddenly had to move. I so much Miss the day planner I had for so lon... Show more,2023-07-07,
2071,5 stars,Samantha Straub,The fastest way to save money online! To say I love the app is an understatement!!!,2023-07-07,1 person found this review to be helpful
2072,1 stars,Peter Wieland,"Zuerst steht auf deren Webseite inkl. Shop-Logo es gäbe Coupons für diesen Shop, man müsste aber diese Erweiterung installieren und danach: ""Wir unterstützen diese Webseite noch nicht"". Außerdem verarbeitet das Plugin alle Daten die nur irgend möglich sind, und zwar alle Eingaben auf allen Webseiten. Eine Datenschutz-Katastrophe!",2023-07-07,8 out of 8 people found this helpful
2073,5 stars,A Chrome Web Store user,Great saving will pass it on to my friends,2023-07-07,1 person found this review to be helpful
2074,5 stars,Cucumber Eater,Saved me very good money,2023-07-06,
2075,5 stars,Mathilde Civet,Très pratique ! Trouve souvent des codes de réduction,2023-07-06,2 out of 2 people found this helpful
2076,5 stars,노털,I really like it,2023-07-06,
2077,5 stars,lina zarif,Très bien pensé,2023-07-06,
2078,1 stars,Mel Gibbs,"Idk how theres 975 bot comments (and if they are people please tell me who is paying you to review cus i guarantee its not the extension). I don't think it has literally ever saved me anything after having it for months. It does, however, repeatedly make you sign in every time you do actually think to use it, aside from its sporadic self governing application when browsing. The most annoying part though is how it prompts you to download the mobile app or safari extension in order to redeem 60... Show more",2023-07-06,2 out of 2 people found this helpful
2079,5 stars,Samantha Allen,Saved me $20,2023-07-06,
2080,5 stars,Kelly Gregory,"Excellent, it does all of the work applies the discount!!",2023-07-06,
2081,5 stars,Vick Yb,Enfin  un site d avantages pour les gourdes AIR-UP ;,2023-07-06,1 person found this review to be helpful
2082,1 stars,rs MA,沒作用,2023-07-06,2 out of 2 people found this helpful
2083,5 stars,ct zfbm,amazing!!,2023-07-06,
2084,5 stars,Elias Amador,"Actually worked and saved me money, what can I say...",2023-07-06,1 person found this review to be helpful
2085,5 stars,Julian Assange,saved fat bands dawg,2023-07-06,
2086,5 stars,Mickael Croteau-Dumas,ma pris 1 minute a installer prend 15 secondes a utiliser super !!,2023-07-06,1 person found this review to be helpful
2087,5 stars,J R,works great! saves money. Ty,2023-07-06,
2088,5 stars,Marie Duverne,Super rapide et efficace. Sans effort de notre part,2023-07-06,1 person found this review to be helpful
2089,5 stars,John Thomas,Elske dette,2023-07-06,1 person found this review to be helpful
2090,4 stars,Anik Matern,Love it! Thanks Coupert,2023-07-06,1 person found this review to be helpful
2091,5 stars,Ludmila Solo,TOP!,2023-07-06,
2092,5 stars,Laura Golombieski Balbinot,"Muito bom, fantástico mesmo! Muito desconto",2023-07-06,1 person found this review to be helpful
2093,5 stars,sui sui,einfach super zum sparen!!!,2023-07-05,1 person found this review to be helpful
