,rate,user,comment,comment_time,helpful
653,5 stars,A Chrome Web Store user,Отлично!,2018-12-12,
654,5 stars,OLUGU MOSES,Can not go wrong with this extension.,2018-12-12,17 out of 19 people found this helpful
655,5 stars,Jérémy His,Great,2018-12-11,29 out of 34 people found this helpful
656,5 stars,Yelena Radovich,Great Idea Can't go wrong with coupons,2018-12-08,21 out of 24 people found this helpful
657,5 stars,Bernard Ebert,One of the best.,2018-12-07,13 out of 15 people found this helpful
658,5 stars,R too,a++,2018-12-02,10 out of 12 people found this helpful
659,5 stars,Dana Hildebrandt,great help,2018-12-02,19 out of 20 people found this helpful
660,4 stars,Leslie Osei,have shop at aliexpress before got myself some jewellries,2018-11-30,1 person found this review to be helpful
661,4 stars,Paolo Gualdi,ottima molto utile,2018-11-27,1 person found this review to be helpful
662,5 stars,Ian 8.000,muito interessante,2018-11-27,
663,5 stars,Noodles,評価は利用後に変更するかもしれません。,2018-11-23,
664,5 stars,randolph leighton,"Randy Leighton

I have shopped at AliExpress previously. If this extension does what it says it will, yhis will make my shopping much faster.",2018-11-20,11 out of 12 people found this helpful
665,5 stars,faina shlyak,а мне все нравится нравится нравится и у меня притензий к хрому нет,2018-11-19,3 out of 3 people found this helpful
666,5 stars,José Manuel Sánchez,Voy a probar esta extensión y en unos días volveré a comentar.,2018-11-15,3 out of 6 people found this helpful
667,5 stars,A Chrome Web Store user,è perfetta  molto utile grazie,2018-11-11,1 person found this review to be helpful
668,5 stars,Cris Art's Ink,Muito bom,2018-11-11,
669,5 stars,Zaur Mammadov,Fine,2018-11-08,
670,5 stars,BADR NOW,j ai pas encore tester mais il parait très utile pour l achat a un prix bas.,2018-11-06,9 out of 14 people found this helpful
671,5 stars,paristhe,cool,2018-11-04,1 person found this review to be helpful
672,5 stars,Francisco Guerrero A.,buena,2018-11-03,
673,5 stars,Francesca Pinzón,Practica  y muy util a la hora de cazar ofertas!,2018-11-02,2 out of 2 people found this helpful
674,3 stars,Jack burpo,Can't say more than good luck. Just got it.,2018-11-02,4 out of 4 people found this helpful
675,5 stars,Fernando Cesar Correa,"Gostei, muito bom",2018-10-27,
676,5 stars,Наталия Рыжкова,очень  удобно,2018-10-27,
677,5 stars,서인원,아주 좋은 쇼핑물,2018-10-26,
678,5 stars,Francisco Manuel Iglesias Sánchez,Pude aplicar un cupon de descuento en una compra y yo no lo sabia. Que bueno.,2018-10-24,
679,4 stars,isidroLUIS moq,Estoy empezando.......creo que me va a ayudar a ahorrar.,2018-10-22,3 out of 5 people found this helpful
680,5 stars,byultraoscuro (Manuel),vamos a ver que tal con los cupones,2018-10-21,2 out of 3 people found this helpful
681,3 stars,Jesus Carlo Ruiz,Voy a comenzar a usarlo y apenas tenga mas claro subire las estrellas...,2018-10-21,1 out of 3 people found this helpful
682,5 stars,Tomás Villafán,Todo lo que tenga que ver con Aliexpress esta OK,2018-10-18,
683,4 stars,joost kattouw,erg handy!,2018-10-11,
684,4 stars,A Chrome Web Store user,vere que tal me va =),2018-10-11,
685,5 stars,Dawn Crowley,i proper love the extension,2018-10-08,2 out of 2 people found this helpful
686,5 stars,A Chrome Web Store user,"someone recommended this to me, and i loved it",2018-10-04,1 person found this review to be helpful
687,5 stars,Jorge Alvarado,Excelente aplicación,2018-10-03,
688,5 stars,Omar Mejouate,Awesome !,2018-09-30,6 out of 8 people found this helpful
689,5 stars,Mohd Al Shafie Abd hamid,easy to use,2018-09-29,3 out of 3 people found this helpful
690,5 stars,Михаил Шмулык (Mandela),"полезная фитча,
разработчикам респект !-)...",2018-09-28,
691,5 stars,Jasper Stepman,Very Nice!,2018-09-27,2 out of 2 people found this helpful
692,5 stars,Pinwii,like,2018-09-25,
693,5 stars,Akatsu duck C.,lo mejor del mundo,2018-09-25,
694,5 stars,ТЫ КТО ТАКОЙ ДАВАЙ ДО СВИДАНИЯ,хорошо,2018-09-23,
695,5 stars,Sana Bhouri,tres utile,2018-09-22,6 out of 7 people found this helpful
696,5 stars,luciano nascimento,muito bom!!!!,2018-09-22,
697,5 stars,antonio martinez,exellente,2018-09-22,2 out of 2 people found this helpful
698,5 stars,Nico,Useful.,2018-09-17,1 person found this review to be helpful
699,5 stars,Luãn Costa,"Muito show, encontrei por causa de um youtuber, vou usar sempre que der <3",2018-09-16,15 out of 16 people found this helpful
700,5 stars,nicoletta “Niki” salomoni,compro sempre su aliexpress  e spero che mi serva questa estensione,2018-09-14,12 out of 15 people found this helpful
701,5 stars,Anh Tuấn Nguyễn,very good!,2018-09-12,
702,5 stars,queen baliso,"its look good but i am not sure , i did not use its",2018-09-12,9 out of 10 people found this helpful
703,5 stars,Technical Auto Work,good service & best price,2018-09-07,2 out of 4 people found this helpful
704,5 stars,A Chrome Web Store user,Great!,2018-09-07,2 out of 2 people found this helpful
705,5 stars,Gabriel Galilo,this is tool best that i'm never seen before,2018-09-06,9 out of 11 people found this helpful
706,5 stars,Enmanuel Yépez,Muy buena,2018-09-04,
707,5 stars,Eritrea First,I like it,2018-08-28,1 person found this review to be helpful
708,1 stars,Andy Vokurka,"It doesn't work. It says it found coupons but when you click the link, it shows an error 400.",2018-08-27,10 out of 12 people found this helpful
709,5 stars,Jeffrey Heuvel,LOVE IT,2018-08-26,3 out of 4 people found this helpful
710,5 stars,venploud,OK,2018-08-20,
711,5 stars,Nandish Gowda,aswome,2018-08-15,2 out of 2 people found this helpful
712,5 stars,Porus Uttam Srivastava,love it,2018-08-14,1 person found this review to be helpful
713,5 stars,joan lluis torres hontana,extremadamamete util y efectiva,2018-08-11,2 out of 2 people found this helpful
714,5 stars,Sharon Jewel,"if it does what it's supposed to do, this  will be a very useful app. cannot really rate it before i've had a chance to use it.",2018-08-08,12 out of 16 people found this helpful
715,5 stars,Andy Chavez,Amazing,2018-08-08,1 person found this review to be helpful
716,4 stars,mirtha flores torres,"Aún no la he usado, la califico con cuatro estrellas, ajustaré mi calificación, según la use",2018-08-07,2 out of 3 people found this helpful
717,5 stars,Idowu Amos,"I always love your system, very easy to download and work on. Always easy to understand, Thanks a lot.",2018-08-06,10 out of 11 people found this helpful
718,5 stars,Lorenzo Napoleoni,ottima iniziativa!,2018-08-04,1 out of 2 people found this helpful
719,5 stars,Allison AGOT,Génial,2018-08-03,7 out of 9 people found this helpful
720,5 stars,hinh tran,MỚI TẢI DÙNG THỬ ĐÃ,2018-07-23,
721,5 stars,Mikel “mik4U” Korona,"LLevo mucho tiempo usando la app en el tlf, como funciona a mi entera satisfaccion, he decidido probar en mi pc",2018-07-22,4 out of 4 people found this helpful
722,5 stars,Francisco Primo,otima,2018-07-19,
723,5 stars,Димк Алешкевич,5+ ))),2018-07-19,
724,5 stars,Leo Hooks,I've heard great things now I know why!!!!!:),2018-07-19,11 out of 12 people found this helpful
725,5 stars,Павел Иванников,Хорошая фича),2018-07-18,
726,5 stars,Владимир Очеретяный,"Класс!
Class!
Klasse!
Classe!
班！
クラス！",2018-07-14,
727,5 stars,Tõnu Metsäär,5 Stars !,2018-07-09,1 person found this review to be helpful
728,5 stars,Nabil Amrani,J'adoe,2018-07-07,5 out of 7 people found this helpful
729,5 stars,sepgo zli,PREMIUM,2018-07-04,4 out of 4 people found this helpful
730,5 stars,San Sanych,Very good extension,2018-07-01,2 out of 3 people found this helpful
731,2 stars,Дима Панов,"проще попросить скидку у продавца,смотрим через расширение      
AliPrice Assistant

какая цена  была до этого (ценовая шкала )  и  просим снизить до той цены до которой договоримся.
 Даже если у продавца нет купонов.",2018-06-29,18 out of 19 people found this helpful
732,5 stars,Maurice Childers,great addon.,2018-06-28,2 out of 3 people found this helpful
733,1 stars,Adam,"Another extension that demands users rate it before the first time it is used. Aggressive developers will not stop making this irrational demand, which distorts the ratings and reviews in favor of bullies not talent, until people stop capitulating to it.",2018-06-27,14 out of 15 people found this helpful
734,5 stars,Руслан Яковлев,просто супер,2018-06-22,1 person found this review to be helpful
735,5 stars,Rhonda Cordero,Makes life so much easier.,2018-06-21,2 out of 2 people found this helpful
736,5 stars,Angela perdomo,"Fácil de instalar , y beneficiosa para mi como compradora",2018-06-13,2 out of 2 people found this helpful
737,2 stars,Marian Cervera Hernández,aun no me ha llegado nada,2018-06-12,1 out of 2 people found this helpful
738,5 stars,donny gruber,Thank you AliExpress for making this so much easier.  Another great extension/app. Can't go wrong with AliExpress!!!,2018-06-12,9 out of 11 people found this helpful
739,5 stars,Yeshua Vicuna,thanks,2018-06-11,1 person found this review to be helpful
740,5 stars,John Oakes,This makes looking up items to sell extremely easy! Could not make all this money if it was not for AliExpress!,2018-06-08,8 out of 9 people found this helpful
741,5 stars,Eduardo Lopes,Adorei a extensão muito intuitiva e fácil de usar .,2018-06-06,
742,5 stars,Илья Харченко,gj,2018-06-01,
743,5 stars,Redd Trinidad,Useful Extension ever.,2018-05-31,2 out of 2 people found this helpful
744,5 stars,Tùng Ngạn Tổ,Great,2018-05-30,1 person found this review to be helpful
745,5 stars,Korpo Yarkpah,this is a great place to save money and also great because you save time and money.,2018-05-28,2 out of 3 people found this helpful
746,5 stars,Nisreena Moosa Nish,BEST,2018-05-24,1 person found this review to be helpful
747,5 stars,Józsefné Rajhóczki,Kiválló áruház!,2018-05-23,
748,5 stars,Artist Antonio Rael (Uncle Tony),amazing!,2018-05-22,1 person found this review to be helpful
749,5 stars,Kolawole M. Oreoluwa,Nice app,2018-05-21,2 out of 2 people found this helpful
750,5 stars,Minh Tuan Le,Thanks!,2018-05-17,
751,5 stars,leonardo tafur,genial y muy util,2018-05-16,2 out of 2 people found this helpful
752,5 stars,Lynda Major,"Lors de l'achat est nécessaire utiliser un plug-in universel pour voir le prix minimum sur AliExpress. Est très aide à déterminer le prix le moins cher du vendeur, à trouver par photo et à comparer le prix de ce produit avec d'autres vendeurs.",2018-05-15,15 out of 17 people found this helpful
753,5 stars,Tania De Moor,intersant deze korting prijzen,2018-05-12,
754,5 stars,Carlton Mccalla,awesome app,2018-05-07,1 person found this review to be helpful
755,5 stars,Stephan Nava,Nice tool.,2018-05-04,1 person found this review to be helpful
756,5 stars,Rony Battery (RB),It's Helpful..,2018-05-04,2 out of 3 people found this helpful
757,5 stars,Екатерина Ращук,"очень полезное разширение,помогает отслеживать цену и получать скидки",2018-04-28,1 person found this review to be helpful
758,3 stars,Maria Isabel Velasco,"Voy a empezar a probarla, cuando pasen unas semanas y vea resultados subiré o bajaré las estrellas",2018-04-24,4 out of 6 people found this helpful
759,5 stars,bülent ketenci,çok iyi,2018-04-20,1 person found this review to be unhelpful
760,5 stars,Miguel Ángel Herrera,fabulosa para conseguir descuentos en tiendas que te gustan y has comprado antes,2018-04-17,2 out of 3 people found this helpful
761,5 stars,yuzuru togari,good,2018-04-16,1 person found this review to be helpful
762,3 stars,Tr4pp3r Trunks,never tried it ad,2018-04-16,1 out of 3 people found this helpful
763,5 stars,Mariangela Tosti,Molto utile,2018-04-13,2 out of 2 people found this helpful
764,5 stars,رشيد قابوش,cool,2018-04-09,9 out of 14 people found this helpful
765,5 stars,Rubí Cisneros,ME ENCANTA,2018-04-09,1 person found this review to be helpful
766,5 stars,davide larovere,fa il suo dovere,2018-04-08,
767,5 stars,Luis A,muy conveniente,2018-04-06,1 person found this review to be helpful
768,4 stars,Business Pathfinder,ok,2018-04-05,1 person found this review to be helpful
769,5 stars,Yves Dupuis,tres utile encore et toujours moins cher ...,2018-03-30,25 out of 26 people found this helpful
770,5 stars,Puri iglesias,muy útil.,2018-03-30,1 person found this review to be helpful
771,5 stars,massart michael,tres bon site,2018-03-29,1 person found this review to be helpful
772,5 stars,Lulu,comecei a usar agora!,2018-03-28,1 person found this review to be unhelpful
773,5 stars,attila fendrik,"Jó minden,csak még jobb lenne ha magyarú is meg lehetne válogatni.",2018-03-27,1 person found this review to be helpful
774,4 stars,mamoune chaaibi,c'est tres pratique,2018-03-26,6 out of 7 people found this helpful
775,5 stars,Khalid Ben Yizreel EL Al-Siddiq,Anything that saves me more money on AliExpress Is a good thing in my book!,2018-03-23,9 out of 10 people found this helpful
776,5 stars,Janet Osborne Easlick Boykin,Excellance,2018-03-23,1 person found this review to be helpful
777,5 stars,El Mundo de Kamelot,thank you,2018-03-21,1 person found this review to be helpful
778,5 stars,Deodato Pinheiro,é muito bom,2018-03-21,
779,3 stars,almapatricia chavira sandoval,lavoy instalando yoles aviso como me resulto ok.,2018-03-20,1 out of 3 people found this helpful
780,5 stars,taty kravchuk,E ottimo estensione !!!!! Utilissimo!!!!!,2018-03-19,5 out of 5 people found this helpful
781,3 stars,Ken Pai Swan,estamso analisando a tendencia pe subir meu conceito,2018-03-18,1 person found this review to be unhelpful
782,5 stars,Олеся Соди,ок,2018-03-14,1 person found this review to be helpful
783,5 stars,Eduardo Pereira,Comecei agora,2018-03-14,1 person found this review to be unhelpful
784,3 stars,covers cabrera,ok,2018-03-12,1 person found this review to be helpful
785,5 stars,Vonnie Day,love it!,2018-03-09,
786,5 stars,T Duke,Good,2018-03-07,2 out of 2 people found this helpful
787,5 stars,Li,¡genial!.,2018-03-07,2 out of 2 people found this helpful
788,5 stars,Saverio Antonio Ciminelli,ottima,2018-03-06,
789,5 stars,felix .felix,excelentye,2018-03-06,1 person found this review to be helpful
790,5 stars,Stan F (Zemon Compute),yes,2018-03-03,1 person found this review to be helpful
791,5 stars,Luigi Esposito,ottimo,2018-03-01,1 person found this review to be helpful
792,5 stars,joseph saad,good service & best price,2018-02-24,2 out of 3 people found this helpful
793,5 stars,Nansei Visuals,love the dropshipping and prices,2018-02-21,2 out of 4 people found this helpful
794,5 stars,Shaban Xhafer,très utile,2018-02-20,5 out of 6 people found this helpful
795,5 stars,Олег Стругач,Super!!!))),2018-02-18,1 person found this review to be helpful
796,5 stars,Umberto colabianque neto,show de bola,2018-02-18,
797,4 stars,sammitysam tv,great app,2018-02-14,3 out of 3 people found this helpful
798,5 stars,Александр Киселев,Всё ОК,2018-02-12,1 person found this review to be helpful
799,5 stars,Master Dogebot,Never have to worry about coupons again,2018-02-09,2 out of 2 people found this helpful
800,5 stars,adding this,Cheers,2018-02-06,2 out of 2 people found this helpful
801,5 stars,A Chrome Web Store user,very useful,2018-02-04,1 person found this review to be helpful
802,5 stars,alx afian,awesome!!!,2018-02-03,1 person found this review to be helpful
803,5 stars,Mana Maika,A+,2018-01-30,1 person found this review to be helpful
804,5 stars,Desree Hernandez,best price great quality,2018-01-30,9 out of 10 people found this helpful
805,4 stars,Catherine Morehouse,love coupons,2018-01-30,2 out of 2 people found this helpful
806,3 stars,Aparecida guedes,comecei a usar agora!,2018-01-28,2 out of 3 people found this helpful
807,4 stars,Sylvain Veillette,"Trés bon, a avoir absolument",2018-01-27,9 out of 12 people found this helpful
808,5 stars,Mario Klosowski,amazinng love it,2018-01-27,1 person found this review to be helpful
809,5 stars,Mauricio Castillo,excelent i love it,2018-01-23,2 out of 2 people found this helpful
810,5 stars,Yuu Taka,クーポンと価格が良く把握できました。,2018-01-19,1 person found this review to be helpful
811,5 stars,Osman Khan Rashed,Helpful,2018-01-17,1 person found this review to be helpful
812,5 stars,Dilshad Ahmad,great,2018-01-16,1 person found this review to be helpful
813,5 stars,masterCLT,good,2018-01-16,2 out of 2 people found this helpful
814,5 stars,"José A, Castellano C.",Excelente,2018-01-16,1 person found this review to be helpful
815,5 stars,Maria del mar la divertida,buena,2018-01-15,2 out of 2 people found this helpful
816,5 stars,Liam Hall,Great,2018-01-14,1 person found this review to be helpful
817,5 stars,Juan Sebastian Rondon,Very nice app. It helps,2018-01-10,3 out of 3 people found this helpful
818,4 stars,Mohammed ELJILALI,FINALLY A USEFUL EXTENSIONS TO FACILITATE BUYING ON ALIEXPRESS. MORE DISCOUNTS more purchase. Thank you,2018-01-09,12 out of 14 people found this helpful
819,5 stars,Debbie Fook,love coupons. Thank you,2018-01-09,2 out of 2 people found this helpful
820,5 stars,Наталья Сидорова,Отлично и экономлю на сумме.,2018-01-09,1 person found this review to be helpful
821,5 stars,Cesar disz,me gusta por que trabajo  con la pagina y que mejor ahora con cupones,2018-01-01,2 out of 2 people found this helpful
822,3 stars,Rayan kayn,Le reçoi du marchandise  dure trop longtemps,2017-12-30,8 out of 12 people found this helpful
823,5 stars,Ludo G,enfin une extension que je cherchais,2017-12-25,11 out of 13 people found this helpful
824,4 stars,ADAIR JOSE,muito bom,2017-12-24,
825,5 stars,Patty Keene,THE BEST STORE TO SHOP EVER  I LOVE TO SHOP WITH THEM,2017-12-24,2 out of 3 people found this helpful
826,4 stars,jermaine salmon,very helpful thanks,2017-12-22,2 out of 4 people found this helpful
827,5 stars,Edwis Pérez Diaz,"Excelente, me ayuda a ahorrar dinero.",2017-12-22,2 out of 2 people found this helpful
828,5 stars,Justin Bush,coupons are always great,2017-12-20,3 out of 4 people found this helpful
829,5 stars,Ferney T. Palacios,muy buena,2017-12-20,1 person found this review to be helpful
830,5 stars,Giovanni Santillo,Molto utile per chi fa acquisti sul famoso sito.,2017-12-15,2 out of 3 people found this helpful
831,5 stars,Ning Cao,good!,2017-12-15,1 person found this review to be helpful
832,5 stars,منابع الطاقة Energy SC,Merci,2017-12-13,5 out of 7 people found this helpful
833,5 stars,Leigh poe,great program,2017-12-13,2 out of 2 people found this helpful
834,5 stars,Nabil BOUMRACH,Merci,2017-12-12,5 out of 7 people found this helpful
835,5 stars,Crazy Pickle Labs,good job,2017-12-11,1 person found this review to be helpful
836,5 stars,val do,découverte de ce système j' ai testé  et c est très pratique . que du ++++,2017-12-10,9 out of 13 people found this helpful
837,5 stars,Bogdan Chirila,Grate tool!,2017-12-08,1 person found this review to be helpful
838,4 stars,vincenzo vatalaro,OTTIMO E ABBONDANZA PER TUTTI,2017-12-06,2 out of 2 people found this helpful
839,5 stars,silvana cristina barbosa pereira,Ual!!!!,2017-12-05,1 person found this review to be unhelpful
840,5 stars,Fabio Vinante,Ciao faccio spesso acquisti sul sito e spero di risparmiare ancora. Grazie,2017-11-28,2 out of 2 people found this helpful
841,3 stars,Lauchita cola de Pincel,no la entiendo bien como que falta informacion para que es y como funciona.,2017-11-27,3 out of 4 people found this helpful
842,5 stars,Alexsandro Novais,OTIMO!!,2017-11-24,
843,3 stars,Rivelino fernandes leite,comecei a usar agora,2017-11-24,1 person found this review to be unhelpful
844,5 stars,Carlos Carrillo Perez,No solo para AliExpress!!!,2017-11-22,
845,5 stars,TARIK EL AYOUDI,working well,2017-11-18,1 person found this review to be helpful
846,5 stars,Dustin Lemons,"Can't go wrong with coupons, thank you",2017-11-17,2 out of 2 people found this helpful
847,5 stars,Damien Kermorvant,good,2017-11-17,5 out of 7 people found this helpful
848,5 stars,sebastian galviz,muy buena,2017-11-13,1 person found this review to be unhelpful
849,5 stars,L Stéphanie,Parfait !,2017-11-11,4 out of 5 people found this helpful
850,4 stars,jorge antonio cabello moreno,por que no se encuentra como en la app que se descarga en el telefono movil,2017-11-10,
851,5 stars,Sergio Gomez buscador de reliquias.,muy útil y muy buena.,2017-11-10,
852,1 stars,Віктор Чечуй,не разобрался только установил по отзывы пользователей,2017-11-09,1 person found this review to be helpful
853,5 stars,Анатолий Ковалёв,"Всё просто замечательно.
Так держать!",2017-11-09,1 person found this review to be helpful
854,5 stars,Anton Antonov,"Я хочу попробовать говорят много Блогеров смотрел телефон можно купить дешевле.
Franiscfa не знаешь хорошего четного человека с репутацией заказал 100% полул, ребят посоветуйте не дорогой Meizu где заказать",2017-11-07,1 person found this review to be helpful
855,5 stars,Pauline Lurdos,très simple d'utilisation pour un gain de temps et d'argent ;),2017-11-05,6 out of 7 people found this helpful
856,5 stars,valerie campo,cooooool!:),2017-11-05,4 out of 7 people found this helpful
857,4 stars,Radia Jaumonet,c'est vraiment super,2017-11-03,5 out of 7 people found this helpful
858,1 stars,Владимир Иванов,"Скорее всего троян воровать кешбек. Пользоваться может только идиот или бот пишущий фейковый отзыв, который неспособен разглядеть, что под кнопкой ""Купить"" Али и так выводит применимость купонов. Аддон выводит ровно тоже самое и еще криворукие разработчики теряют где-то 50% обычных на размер скидок купонов. Из 50 товаров нашел мне лишь один купон на 1 бакс. Несовместим с купонами распродаж Али, в том числе 11.11",2017-11-01,20 out of 21 people found this helpful
859,5 stars,Людмила Рыжкова,"Расширение очень полезно, особенно если времени на посещение сайта очень мало.Найти вещь с наиболее низкой ценой займет много времени, а расширение в этом очень помогает",2017-10-25,3 out of 3 people found this helpful
860,5 stars,Eduardo Fernandes de Azevedo,"Ótimo,muito bom.",2017-10-24,1 person found this review to be helpful
861,5 stars,alexander,excelente,2017-10-20,1 person found this review to be helpful
862,1 stars,Stijn van kampen,Schijnt malware te hebben,2017-10-10,1 person found this review to be unhelpful
863,5 stars,Garima Pahwa,helpful !,2017-10-09,1 person found this review to be helpful
864,4 stars,Jawahirh Bull,Savings? Yeah I loved it :),2017-10-08,1 person found this review to be helpful
865,5 stars,Ramon Cabot,muy buena aplicacion,2017-10-08,2 out of 3 people found this helpful
866,5 stars,christy terry,was very helpful,2017-10-08,1 person found this review to be helpful
867,5 stars,jennifer Cary Booth,Love this app. I always like the accessibility of Ali!,2017-10-06,1 person found this review to be helpful
868,5 stars,Francisca Labrin,"Estoy votando esto porque me dijeron que lo hiciera, aún no uso la extensión. Espero que sea buena.",2017-10-03,2 out of 2 people found this helpful
869,5 stars,Pedro Moroka,awesome app,2017-10-02,1 person found this review to be helpful
870,4 stars,Vianney Partida,"Es útil a la hora de comprar en la computadora, recomiendo anexar los pedidos en computadora y pagar directamente desde la aplicación del teléfono para adquirir aún más descuentos.",2017-10-01,5 out of 5 people found this helpful
871,5 stars,junior coutinho,otimo...,2017-10-01,1 person found this review to be helpful
872,5 stars,Javier Dominguez,Parece que tiene buena  pinta,2017-09-28,1 person found this review to be unhelpful
873,5 stars,loris loreggian,"utile, necessario!!!!!",2017-09-19,
874,5 stars,Javi .x,buena,2017-09-15,1 out of 2 people found this helpful
875,4 stars,thibaut nicloux,j aime mais plus de coupons encore serait TOP,2017-09-15,6 out of 7 people found this helpful
876,5 stars,Jack S,É otimo,2017-09-15,1 person found this review to be helpful
877,5 stars,Karolyn Gainfort,really helpful tool,2017-09-14,1 out of 2 people found this helpful
878,5 stars,Michel Gomes,Demais.,2017-09-13,1 person found this review to be helpful
879,5 stars,MURRAY L Raimona,very useful,2017-09-13,1 person found this review to be helpful
880,5 stars,Marluce Pereira Barbosa,muito bom esse app,2017-09-11,1 person found this review to be helpful
881,4 stars,Toyin TEAM,cool,2017-09-11,1 person found this review to be helpful
882,5 stars,Viktor KOSOVSKIS,Verry good.,2017-09-11,1 out of 3 people found this helpful
883,5 stars,Luciano Santos,show,2017-09-10,1 person found this review to be helpful
884,5 stars,עידן ימיני,good,2017-09-10,
885,5 stars,илхам мамедалиев,"пока не разобрался , но разберусь.",2017-09-10,1 person found this review to be helpful
886,3 stars,Irina Tolmacheva,"Не находит купоны, которые можно менять на монеты.",2017-09-09,6 out of 6 people found this helpful
887,4 stars,Usatip,it's very useful.,2017-09-08,1 out of 2 people found this helpful
888,5 stars,Jiří Kejdana,ok,2017-09-08,2 out of 3 people found this helpful
889,5 stars,Ale Manualidades Web,Buena,2017-09-08,2 out of 3 people found this helpful
890,4 stars,Juanita L Harper,"Have not used it yet, will rate after I see how it works. Expect it will be great",2017-09-05,1 out of 3 people found this helpful
891,5 stars,London Shopping,very useful,2017-09-03,1 person found this review to be helpful
892,4 stars,A Chrome Web Store user,"nice,thanks!",2017-09-01,1 person found this review to be helpful
893,5 stars,Tatiana,j'espere que ça sera à la hauteur de mes attente,2017-08-29,5 out of 8 people found this helpful
894,5 stars,Nicole Alejandra Zapata Rodriguez,geniaaaaaal,2017-08-29,1 person found this review to be helpful
895,5 stars,Jorge vps junlocker,genial,2017-08-29,3 out of 4 people found this helpful
896,5 stars,张路易斯,很好支持,2017-08-28,1 out of 2 people found this helpful
897,5 stars,александ ольшевский,отлично,2017-08-27,1 out of 2 people found this helpful
898,5 stars,ЖАННА ВАШУРИНА,спасибо!,2017-08-25,3 out of 4 people found this helpful
899,5 stars,Илья Богомолов,Хорошее расширение!,2017-08-20,
900,5 stars,Yadira Pérez Pérez,bien,2017-08-18,1 person found this review to be unhelpful
901,5 stars,Julia Morales Miranda,guay,2017-08-17,
902,5 stars,OMAR,good,2017-08-17,
903,5 stars,Miller Aragão,"Se houver cupom disponível, ele realmente avisará.
Bastante útil.",2017-08-16,1 person found this review to be helpful
904,5 stars,José Julio Cuairán García,"Fantástica extensión para evitar perderte alguno de los cupones que lanzan, ocasionalmente, los vendedores en AliExpress.",2017-08-16,2 out of 2 people found this helpful
905,4 stars,Deb Hughes,I haven't used the app yet once I do I will give a detailed review. I know if it works it will be a huge benifit to me in my buisness,2017-08-09,1 out of 2 people found this helpful
906,5 stars,Alexander Zaballa,Good!!,2017-08-07,1 out of 2 people found this helpful
907,5 stars,Abigail Barraza,Great!!,2017-08-05,1 out of 2 people found this helpful
908,5 stars,World News,good,2017-08-05,1 out of 2 people found this helpful
909,5 stars,Fernando Flores Rojas,Muy buena,2017-08-04,
910,5 stars,Akashi Seijuro,great!,2017-07-31,1 out of 2 people found this helpful
911,2 stars,Hildemar Barbosa,"nao usei ainda,mais com certeza vou usar e colocarei mais estrelas",2017-07-31,1 person found this review to be unhelpful
912,5 stars,Circle Tech,Yes,2017-07-30,3 out of 4 people found this helpful
913,4 stars,Cleber Martins,"já conheço a pagina, mas a extensão não usava, se for realmente legal pode acreditar que adiciono mais estrelas.",2017-07-30,1 out of 2 people found this helpful
914,5 stars,Jan Manuel Lizano Beltran,Ha probar,2017-07-27,
915,5 stars,Carol Ringwald,Great!  Use AliExpress all the time!,2017-07-27,1 out of 2 people found this helpful
916,5 stars,Владыка Царевич,COOL,2017-07-25,
917,5 stars,daniele poggesi,bo,2017-07-21,
918,5 stars,V Vendeta,ОТЛИЧНО,2017-07-18,
919,5 stars,Miguel G Angel,excelente,2017-07-17,1 out of 2 people found this helpful
920,5 stars,Thiago Vernetti,This awesome great!,2017-07-11,1 person found this review to be helpful
921,5 stars,Лидия Диева,STAR,2017-07-11,
922,5 stars,JediJman,Nice job crew!,2017-07-10,1 out of 2 people found this helpful
923,5 stars,Mr. U,woow :o excelente,2017-07-07,1 out of 2 people found this helpful
924,1 stars,Roberson Goncalves,"Não usei ainda e não tem como dar estrelas, assim que ver que é bom coloco mais",2017-07-07,1 person found this review to be unhelpful
925,4 stars,Bruce Albea,ОК!!!,2017-07-06,
926,5 stars,Allan Robin,top,2017-07-04,1 person found this review to be helpful
927,5 stars,Kivo “KivoPL”,good,2017-06-30,
928,5 stars,Johnny Sins,c mamaron estos mens :v xdxd,2017-06-29,
929,5 stars,malak lucchesi,je veux telecharger alie expresse,2017-06-29,1 person found this review to be helpful
930,5 stars,Андрей Радушкин,Gud,2017-06-27,
931,3 stars,Ângela Maria Souza,VOU TESTAR SE EU GOSTAR EU AUMENTO AS ESTRELAS. OBRIGADA,2017-06-26,1 person found this review to be helpful
932,5 stars,Elvis Daniel Saldaña Cabanillas,muy bueno,2017-06-23,
933,5 stars,naxowey xd,es muy buena,2017-06-23,
934,5 stars,Cristian Quisbert,"muy util, gracias",2017-06-23,
935,5 stars,Ronaldo Pezo Tuesta,Uy muy buenoooo !,2017-06-22,
936,5 stars,Brian Ruiz,Buena extension la recomiendo,2017-06-22,
937,5 stars,Ramiro Vargas,good,2017-06-22,
938,5 stars,Maxwell House,great,2017-06-22,1 person found this review to be helpful
939,5 stars,Jostin Leon Trujillo,Buena,2017-06-22,
940,5 stars,Hector Aguilar Codd,great,2017-06-21,
941,5 stars,Roger Aguirre Roger Aguirre,Cheverisisiisismo,2017-06-21,
942,5 stars,tutos pc,es bueno,2017-06-21,
943,5 stars,Santiago Igoa,Me Encanta,2017-06-21,
