Keyword,Intent,Volume,Trend,Keyword Difficulty,CPC (USD),Competitive Density,SERP Features,Number of Results
ugg tasman slipper bloomingdales,,20,"0.50,1.00,1.00",,0.00,1.00,,
ugg tasman slipper chestnut size 8 women's,,20,"0.00,0.09,0.09,0.00,0.09,0.09,0.00,0.00,0.00,1.00,1.00,0.18",,0.69,1.00,,
ugg tasman slipper chestnut women,,20,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.35,1.00,0.00",,0.51,1.00,,
ugg tasman slipper chestnut women's size 7,,20,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00",,1.23,1.00,,
ugg tasman slipper chestnut women's size 9,,20,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.18",,0.00,1.00,,
ugg tasman slipper dive blue,,20,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,1.00,0.11",,0.00,0.90,,
ugg tasman slipper dusted cocoa,,20,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.36",,0.40,1.00,,
ugg tasman slipper grey blue,,20,"0.00,0.00,0.00,0.00,0.00,0.00,0.42,0.42,0.71,1.00,0.57,0.28",,0.00,1.00,,
ugg tasman slipper in chestnut,,20,"0.40,0.40,0.40,0.40,0.40,0.40,0.00,0.00,0.40,0.40,1.00,0.00",,0.52,1.00,,
ugg tasman slipper knockoff,,20,"0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,1.00,0.50,0.50",,0.00,0.73,,
ugg tasman slipper macys,,20,"0.00,0.00,0.00,0.17,0.37,0.00,0.00,0.00,0.00,0.27,1.00,0.27",,0.31,1.00,,
ugg tasman slipper mens 9,,20,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.81",,0.50,1.00,,
ugg tasman slipper mustard seed size 7,,20,"1.00,0.00",,0.00,0.00,,
ugg tasman slipper nearby,,20,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00",,0.00,1.00,,
ugg tasman slipper nordstrom,,20,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.23,1.00,0.05",,0.11,1.00,,
ugg tasman slipper olive women's,,20,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.45,1.00,0.18",,0.00,1.00,,
ugg tasman slipper outfits men,,20,"1.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,1.00,,
ugg tasman slipper oyster,,20,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.18,1.00,1.00,0.18",,0.00,1.00,,
ugg tasman slipper platform mustard seed,,20,"0.00,1.00,1.00,1.00",,0.00,1.00,,
ugg tasman slipper putty,,20,"0.50,0.50,0.50,0.00,0.50,0.50,0.50,0.50,1.00,0.50,0.50,0.50",,0.00,1.00,,
ugg tasman slipper sand dark cherry,,20,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.11",,0.00,1.00,,
ugg tasman slipper santorini sand,,20,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.36",,0.00,1.00,,
ugg tasman slipper shoes,,20,"1.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,1.00,,
ugg tasman slipper size 10,,20,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.29",,0.79,1.00,,
ugg tasman slipper size 8 women's,,20,"0.37,0.37,0.16,0.16,0.16,0.00,0.16,0.37,0.16,1.00,0.37,0.37",,0.00,1.00,,
ugg tasman slipper tan,,20,"0.50,0.50,0.50,0.50,0.50,0.50,0.00,0.00,0.00,1.00,0.75,0.00",,0.00,1.00,,
ugg tasman slipper white,,20,"0.40,0.40,0.40,0.40,0.40,0.40,0.00,0.00,0.00,0.00,1.00,0.80",,0.00,1.00,,
ugg tasman slipper white pepper,,20,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.18",,0.00,1.00,,
ugg tasman slipper women's size 9 chestnut,,20,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00",,1.44,1.00,,
ugg tasman taffy pink women's slipper,,20,"1.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.89,,
ugg tasman taz sash slipper,,20,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.09",,0.00,1.00,,
ugg tasman ugg slipper,,20,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.64,1.00",,0.22,1.00,,
ugg tasman waterproof slipper booties,,20,"0.00,1.00,1.00,1.00,1.00",,0.00,1.00,,
ugg tasman women's slipper chestnut,,20,"0.18,0.18,0.18,0.18,0.00,0.00,0.00,0.18,0.18,1.00,0.18,0.45",,0.67,1.00,,
ugg tasman.slipper,,20,"0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,1.00,0.35",,0.31,1.00,,
ugg tasmen slipper,,20,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.35,1.00,0.28",,0.31,1.00,,
ugg unisex-child tasman lta slipper,,20,1.00,,0.00,0.00,,
ugg women's refelt tasman slipper,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00",,0.00,0.50,,
ugg women's tasman slipper ash fog,,20,"1.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,1.00,,
ugg women's tasman slipper black size 8,,20,"0.18,0.18,0.18,0.18,0.00,0.00,0.00,0.00,0.18,0.18,1.00,0.18",,0.00,1.00,,
ugg women's tasman slipper nearby,,20,"0.29,0.29,0.29,0.29,0.00,0.00,0.29,0.29,0.29,0.29,1.00,0.00",,0.00,1.00,,
ugg women's tasman slipper olive,,20,"1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,1.00,,
ugg women's tasman slipper pink,,20,"1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,1.00,,
ugg women's tasman slipper sheepskin,,20,"1.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,1.00,,
ugg women's tasman slipper size 7 chestnut,,20,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.18",,0.00,1.00,,
ugg women's tasman slipper size 8 chestnut,,20,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.18",,0.00,1.00,,
ugg womens tasman slipper driftwood,,20,"1.00,0.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,1.00,,
ugg womens tasman slipper mustard seed,,20,"0.00,0.33,0.66,1.00,0.66",,0.00,1.00,,
ugg womens tasman slipper size 7,,20,"0.18,0.00,0.00,0.18,0.18,0.18,0.00,0.00,0.18,1.00,0.00,0.00",,1.43,1.00,,
ugg womens tasman slipper size 8,,20,"1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.17,0.17",,1.05,1.00,,
uggs men's tasman slipper,,20,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.13",,0.49,1.00,,
uggs tasman slipper chestnut,,20,"0.22,0.22,0.22,0.00,0.00,0.00,0.00,0.00,0.00,0.22,1.00,0.33",,0.38,1.00,,
uggs tasman slipper driftwood,,20,"1.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,1.00,,
uggs tasman slipper mustard seed,,20,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.18,1.00,0.27,0.18",,0.00,1.00,,
uggs tasman slipper near me,,20,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.63,0.81,1.00,0.00",,0.53,1.00,,
uggs tasman slipper women,,20,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.18,1.00,0.45",,0.54,1.00,,
used ugg tasman slipper,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00",,0.00,1.00,,
women's tasman slipper uggs,,20,"0.40,0.40,0.40,0.00,0.40,0.40,0.00,0.00,0.00,1.00,0.60,0.40",,0.49,1.00,,
women's ugg tasman clog slipper,,20,"1.00,1.00,1.00,0.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,1.00,,
womens tasman ugg slipper,,20,"0.06,0.00,0.00,0.06,0.00,0.00,0.00,0.06,0.06,1.00,0.51,0.11",,0.45,1.00,,
womens ugg tasman slipper chestnut size 9,,20,"0.28,0.28,0.28,0.28,0.00,0.00,0.00,0.00,1.00,0.14,0.42,0.00",,0.00,0.00,,
womens ugg tasman slipper size 8,,20,"0.40,0.40,0.40,0.40,0.00,0.00,0.00,0.00,0.00,0.20,0.80,1.00",,0.76,1.00,,
womens ugg tasman slipper size 9,,20,"0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.14,0.00,0.06,1.00,0.00",,0.90,1.00,,
black tasman slipper ugg,,10,"1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00",,0.33,1.00,,
blue ugg tasman slipper,,10,"1.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00",,0.00,1.00,,
brown ugg women's tasman slipper,,10,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00",,0.00,1.00,,
chestnut ugg tasman slipper,,10,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.64,0.00,0.64,1.00,1.00",,0.42,1.00,,
chestnut ugg women's tasman slipper,,10,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00",,0.00,1.00,,
gray tasman slipper ugg,,10,"1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00",,0.00,1.00,,
macy's outlet overstock sale on ugg tasman slipper,,10,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,1.00",,0.00,0.96,,
macys ugg tasman slipper,,10,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.40,1.00,0.60",,0.25,1.00,,
men ugg tasman slipper,,10,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00",,0.49,1.00,,
men's tasman slipper ugg,,10,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.40",,0.56,1.00,,
men's ugg tasman slipper,,10,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.08",,0.49,1.00,,
mens tasman slipper ugg,,10,"1.00,0.50,0.50,0.50,0.50,0.50,0.50,0.00,0.00,0.00,0.25,0.25",,0.56,1.00,,
mens ugg tasman slipper size 7,,10,"0.00,1.00,1.00",,0.00,1.00,,
mens ugg tasman slipper size 9,,10,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00",,0.79,1.00,,
mustard seed ugg tasman slipper,,10,"0.33,1.00,0.00,0.33,0.66,0.33",,0.42,1.00,,
palace ugg tasman slipper burnt olive,,10,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.18",,0.00,1.00,,
pink tasman slipper uggs,,10,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00",,0.21,1.00,,
pink ugg slipper tasman,,10,"1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00",,0.22,1.00,,
pink ugg tasman slipper,,10,"0.73,0.00,0.00,0.00,0.00,0.00,0.00,0.20,1.00,0.73,0.20,0.20",,0.22,1.00,,
primrose ugg tasman slipper,,10,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.20",,0.00,0.95,,
sand tasman ugg slipper,,10,1.00,,0.00,0.00,,
sand ugg tasman slipper,,10,1.00,,0.00,0.00,,
shop tasman slipper ugg deals,,10,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07,1.00,0.14",,0.00,1.00,,
shop ugg tasman slipper men's,,10,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.45,1.00,0.18",,0.00,1.00,,
shop ugg tasman slipper sale,,10,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.28,0.00",,0.00,0.00,,
slipper uggs tasman,,10,"1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00",,0.31,1.00,,
tasman slipper by ugg,,10,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.18,0.00",,0.44,1.00,,
tasman slipper platform ugg,,10,"1.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,1.00,,
tasman slipper ugg ash fog,,10,"1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00",,0.00,0.00,,
tasman slipper ugg australia,,10,1.00,,0.00,0.00,,
tasman slipper ugg black friday,,10,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.18,0.00",,0.00,0.00,,
tasman slipper ugg chestnut womens,,10,"1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00",,0.00,0.00,,
tasman slipper ugg macy,,10,"1.00,0.00",,0.00,0.00,,
tasman slipper ugg macys,,10,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.28,1.00,0.28",,0.24,1.00,,
tasman slipper ugg nearby,,10,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.18",,0.00,0.99,,
tasman slipper ugg size 5,,10,"1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00",,0.00,1.00,,
tasman slipper ugg womens size 8,,10,"1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00",,0.00,1.00,,
tasman slipper women ugg,,10,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00",,0.45,1.00,,
tasman ugg platform slipper,,10,"1.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00",,0.44,1.00,,
tasman ugg slipper chestnut,,10,"1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.45,0.00",,0.46,1.00,,
tasman ugg slipper colors,,10,"1.00,1.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00",,0.00,1.00,,
tasman ugg slipper driftwood,,10,"1.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00",,0.00,1.00,,
tasman ugg slipper dupes,,10,"0.50,0.50,0.50,0.50,0.50,0.50,0.00,0.00,0.00,1.00,0.00,0.00",,0.32,1.00,,
tasman ugg slipper platform,,10,"0.67,0.67,0.67,0.67,0.67,0.67,0.00,0.00,0.00,0.00,1.00,0.00",,0.27,1.00,,
tasman ugg slipper size 6,,10,"1.00,1.00,1.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00",,0.00,1.00,,
tasman ugg slipper size 8,,10,"1.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00",,0.63,1.00,,
tasman ugg slipper size 9,,10,"1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,0.40,1.00,,
the tasman slipper ugg,,10,"1.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,1.00,,
ugg classic slipper vs tasman,,10,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.18,0.18,0.18",,0.00,0.18,,
ugg driftwood tasman slipper,,10,"0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00",,0.00,1.00,,
ugg kids tasman ii slipper,,10,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,1.00,0.75",,0.00,0.00,,
ugg kids' tasman ii slipper,,10,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.29,1.00,0.29,0.14",,0.00,0.00,,
ugg men's tasman slipper black,,10,"0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00",,0.50,1.00,,
ugg men's tasman slipper burnt olive,,10,"0.00,1.00",,0.00,1.00,,
ugg mens tasman slipper chestnut,,10,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.18,1.00,0.00",,0.55,1.00,,
ugg mens tasman slipper size 10,,10,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00",,1.31,1.00,,
ugg mens tasman slipper size 11 black,,10,1.00,,0.00,0.00,,
ugg mens tasman slipper size 9,,10,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00",,0.80,1.00,,
ugg mustard seed tasman slipper,,10,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0.33,1.00,0.33",,0.31,1.00,,
ugg sand tasman slipper,,10,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.20,1.00,0.40,0.40",,0.39,1.00,,
ugg since 1974 tasman slipper,,10,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.09",,0.00,0.97,,
ugg slipper sale tasman,,10,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.50,0.50",,0.00,1.00,,
ugg slipper tasman black,,10,"1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00",,0.38,1.00,,
ugg slipper tasman women's,,10,"1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.50",,0.54,1.00,,
ugg slipper womens tasman,,10,"1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00",,0.54,1.00,,
ugg tasman chestnut slipper,,10,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.12",,0.46,1.00,,
ugg tasman cow print slipper,,10,"0.00,0.00,0.67,0.67,0.00,0.00,0.00,0.00,1.00,0.67,0.67,0.00",,0.63,1.00,,
ugg tasman crafted renegade slipper,,10,1.00,,0.00,0.00,,
ugg tasman goat slipper,,10,"1.00,1.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,0.00",,0.00,1.00,,
ugg tasman ii kids slipper size 4,,10,"1.00,0.00",,0.00,0.00,,
ugg tasman ii slipper big kid,,10,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.20,1.00,0.20",,0.00,0.00,,
ugg tasman ii slipper black,,10,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.18",,0.00,1.00,,
ugg tasman logo mens slipper,,10,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.18",,0.56,1.00,,
ugg tasman logo slipper,,10,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.18,1.00,0.00",,0.00,1.00,,
ugg tasman mlt slipper,,10,"0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00",,0.00,0.00,,
ugg tasman platform slipper,,10,"0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.25,0.50,0.75,1.00",,0.32,1.00,,
ugg tasman regenerate chestnut slipper,,10,1.00,,0.00,0.00,,
ugg tasman slippees,,10,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.28",,0.31,1.00,,
ugg tasman slipper 'grey blue,,10,"0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.60,0.60,0.40,0.40,0.00",,0.00,1.00,,
ugg tasman slipper - mustard seed / white,,10,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00",,0.00,1.00,,
ugg tasman slipper 8,,10,"0.50,0.50,0.50,0.50,0.00,0.50,0.00,0.00,0.00,0.00,1.00,0.25",,0.46,1.00,,
ugg tasman slipper australia,,10,1.00,,0.00,0.00,,
ugg tasman slipper beachwood,,10,"0.00,0.67,0.67,0.00,0.00,0.00,0.00,0.00,1.00,0.67,0.00,0.00",,0.46,1.00,,
ugg tasman slipper beachwood sparkle spots,,10,"1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00",,0.00,0.43,,
ugg tasman slipper big kid,,10,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.22,0.74,1.00,0.00",,0.00,0.00,,
ugg tasman slipper black friday sale,,10,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00",,0.00,0.88,,
ugg tasman slipper black men,,10,"1.00,0.00",,0.00,0.00,,
ugg tasman slipper black size 7,,10,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.18",,0.00,1.00,,
ugg tasman slipper black size 9,,10,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00",,1.00,1.00,,
ugg tasman slipper black womens,,10,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00",,0.49,1.00,,
ugg tasman slipper campfire,,10,"1.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00",,0.00,0.00,,
ugg tasman slipper canada women's,,10,"0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00",,0.00,1.00,,
ugg tasman slipper caribou walnut,,10,"0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00",,0.00,1.00,,
ugg tasman slipper caribou walnut near me,,10,"0.14,0.14,0.00,0.00,0.00,0.00,0.00,0.14,0.43,1.00,0.00,0.00",,0.00,0.00,,
ugg tasman slipper carnation,,10,"1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00",,0.00,1.00,,
ugg tasman slipper chestnut 8,,10,"0.66,0.66,0.00,0.66,0.00,0.00,0.00,0.00,1.00,0.66,0.66,0.00",,0.63,1.00,,
ugg tasman slipper chestnut 9,,10,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.18",,0.63,1.00,,
ugg tasman slipper chestnut mens,,10,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.18",,0.51,1.00,,
ugg tasman slipper chestnut size 10,,10,"0.67,0.67,0.67,0.67,0.67,0.00,0.00,0.00,1.00,0.67,0.33,0.00",,0.90,1.00,,
ugg tasman slipper chestnut size 11,,10,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00",,0.00,1.00,,
ugg tasman slipper chestnut size 6,,10,"0.50,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,1.00,0.00",,0.65,1.00,,
ugg tasman slipper chestnut size 9,,10,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00",,0.93,1.00,,
ugg tasman slipper chestnut women's,,10,"0.50,0.50,0.50,0.50,0.50,0.50,0.00,0.00,0.00,1.00,0.25,0.00",,0.51,1.00,,
ugg tasman slipper chestnut women's 6,,10,"0.00,1.00,1.00",,0.00,1.00,,
ugg tasman slipper chestnut women's 8,,10,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.18,0.18,0.18",,0.00,1.00,,
ugg tasman slipper chestnut womens size 7,,10,"1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00",,1.23,1.00,,
ugg tasman slipper chestnut womens size 8,,10,"0.00,0.50,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,1.00,0.00",,0.00,1.00,,
ugg tasman slipper chestnut womens size 9,,10,"0.67,0.67,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.67,0.67,0.00",,1.07,1.00,,
ugg tasman slipper chocolate,,10,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,1.00,0.40",,0.37,1.00,,
ugg tasman slipper clear,,10,"1.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00",,0.00,0.92,,
ugg tasman slipper cow print,,10,"1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00",,0.46,1.00,,
ugg tasman slipper dsw,,10,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.66,1.00,0.00",,0.25,1.00,,
ugg tasman slipper dupe amazon,,10,"0.66,0.66,0.66,0.66,0.66,0.00,0.00,1.00,0.00,0.00,0.00,0.00",,0.40,1.00,,
ugg tasman slipper fit,,10,"0.00,0.00,0.00,0.00,0.00,0.00,0.66,0.00,1.00,0.66,0.66,0.33",,0.00,1.00,,
ugg tasman slipper for sale,,10,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.09",,0.53,1.00,,
ugg tasman slipper goat color,,10,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.50,0.50",,0.00,1.00,,
ugg tasman slipper goose,,10,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.27",,0.39,1.00,,
ugg tasman slipper horizon pink,,10,"0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00",,0.00,1.00,,
ugg tasman slipper in driftwood,,10,"1.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00",,0.00,1.00,,
ugg tasman slipper in mustard seed,,10,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00",,0.00,1.00,,
ugg tasman slipper in sand,,10,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.18,0.18,0.18",,0.00,1.00,,
ugg tasman slipper in stock,,10,"0.29,0.29,0.00,0.29,0.29,0.00,0.00,0.00,0.00,0.14,1.00,0.00",,0.52,1.00,,
ugg tasman slipper in store,,10,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.17",,0.00,0.99,,
ugg tasman slipper knock off,,10,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,0.66,1.00,0.00",,0.00,0.32,,
ugg tasman slipper madhappy,,10,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.28,0.28",,0.00,1.00,,
ugg tasman slipper mens 8,,10,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00",,0.60,1.00,,
ugg tasman slipper mens size 9,,10,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00",,0.52,1.00,,
